gene,AC-like,Astrocyte,B_cell,CD4_CD8,DC,Endothelial,MES-like,Mast,Mono,Mural_cell,NK,NPC-like,Neuron,Neutrophil,OPC,OPC-like,Oligodendrocyte,Plasma_B,RG,TAM-BDM,TAM-MG
MED7,0.6789173250671001,2.1942714819427147,0.0553255551373729,0.1533572024130658,0.0952433143358176,0.1177178209314315,0.4047704890035864,0.0416666666666666,0.1431566629284704,0.1987002437043054,0.1469374801650269,1.091533902223717,0.0290061816452686,0.0082079343365253,0.1027864992150706,0.64275694221441,0.2453273373351267,0.1438755670771224,0.0961394769613947,0.1345967811214904,0.112030547441253
MED8,1.109061354099724,2.61892901618929,0.0711328566051938,0.1758889597331894,0.2472599736957474,0.294036776078364,0.9139736996906962,0.125,0.3156906723877322,0.5757920389926888,0.1491589971437638,1.1875656816175544,0.3043271516880647,0.0197381278092632,0.4160910518053375,0.8907414606114895,0.5709582220794603,0.4996759559300064,0.2268991282689912,0.3171107035740831,0.2322462937299981
MED9,0.700018901447851,1.891656288916563,0.016936394429808,0.0380205012506743,0.0371547566856641,0.0735521567279601,0.4955217366553445,0.0318627450980392,0.0588765907650299,0.0661251015434606,0.0450650587115201,0.8277565261255202,0.289586305278174,0.0009771350400625,0.4058869701726844,0.5378166883566853,0.1167814338198389,0.0265716137394685,0.0084682440846824,0.0623643704735688,0.0441362671106547
MEF2A,0.8140475560427929,1.9190535491905356,0.2913059841926985,0.273598508999951,2.255589653660675,2.1453858051211547,1.2984781494905029,0.2745098039215686,1.490101906480082,0.9054427294882208,0.3373532211996192,0.7781327504308714,3.265810746552544,0.1196013289036544,2.054160125588697,0.8903865330336167,1.86559193752384,0.967595593000648,0.0306351183063511,3.724083321816885,3.6044335662941287
MEF2C,0.6007182550183344,2.232876712328767,1.0229582235604064,0.0847810093677963,2.7558088557650158,3.052758205877298,0.5430558454619632,0.25,1.619410990296943,2.423720552396426,0.0691843859092351,1.044684518054563,5.827706451101601,0.1000586281024037,0.762519623233909,0.8384741494414116,0.2133062978057055,3.287751134154245,0.0919053549190535,3.862418902413972,4.6435400735770616
MEF2D,0.1912675310928817,0.4371108343711083,0.0715092209258562,0.1448428073961449,0.3843708899605436,0.6420347138683623,0.1981536651549365,0.1017156862745098,0.4084792042517919,0.6320064987814785,0.1047286575690257,0.2450922695363403,0.3941987636709462,0.0840336134453781,0.315149136577708,0.2246015515405547,0.3190459938567786,0.3778353856124433,0.0161892901618929,0.4072900987177524,0.2565925246503096
MEFV,0.101107624844063,0.0074719800747198,0.0003763643206624,0.010682230614547,0.04351161771153,0.0034370166695308,0.0583407654794208,0.0024509803921568,0.1268711297479155,0.0045491470349309,0.0069819105046017,0.2314935474378914,0.0076081787922016,0.0459253468829392,0.0077708006279434,0.0863826119289468,0.0252353897733432,0.0019442644199611,0.0022415940224159,0.0308478969719832,0.012571907121422
MEG3,2.571776358069028,0.4196762141967621,0.0214527662777568,0.0423659816567757,0.0397851819377466,0.5241450421034543,3.4848668855196494,0.0808823529411764,0.0415427373348286,3.4167343623070674,0.0066645509362107,7.95384421371222,19.842922808686005,0.0015634160641,20.512990580847724,4.245347913532881,0.121840557306619,0.0123136746597537,0.3745952677459527,0.0357669768015149,0.0329501610121332
MEGF11,0.3571844403281291,0.174346201743462,0.0022581859239744,0.0105939477169061,0.0047128452433143,0.0147791716789826,0.2315888347027457,0.0061274509803921,0.0058023306840899,0.0201462225832656,0.1104411298000634,0.6604943461263609,1.168806466951973,0.0,11.460478806907378,1.1467625534504031,0.0515147256630061,0.0032404406999351,0.0488169364881693,0.0074253080494373,0.0068791561568447
MEIS1,2.9071938910520547,2.562889165628892,0.0060218291305984,0.0262690666535877,0.0131521262604121,0.0116858566764048,1.065864627412285,0.0147058823529411,0.0065580964454629,0.0435418359057676,0.0044430339574738,2.261906763630249,0.7364083055951814,0.00078170803205,1.0200156985871272,1.972146635793601,1.2354098492300898,0.0103694102397926,0.0067247820672478,0.0204270672647749,0.0306720636471491
MEIS2,1.1373984047178014,8.47571606475716,0.0127963869025216,0.019902888812595,0.0193993862341078,0.0242309675201924,0.9149414599897532,0.1323529411764706,0.0106051001999122,0.1507717303005686,0.0009520787051729,3.816574887553071,3.488191472499604,0.0001954270080125,2.2204866562009418,1.3555444758057702,1.5276946859127505,0.0252754374594944,0.2418430884184308,0.0183615766453892,0.0161361075939902
MELK,0.7086606434052849,0.0410958904109589,0.0022581859239744,0.039040659178969,0.0428540113985094,0.0445093658704244,0.1319569631302301,0.0159313725490196,0.018016480569506,0.1587327376116978,0.0425261821643922,0.9102316196561436,0.1117451260104612,0.0005862810240375,0.2288854003139717,1.010208393192151,0.0333661239485254,0.0356448476992871,0.0884184308841843,0.0664393257461724,0.0298096766796606
MELTF,0.0531886742524477,0.0273972602739726,0.0086563793752352,0.0100348226985139,0.0447172292854011,0.0383227358652689,0.0557695591946716,0.0110294117647058,0.171095616558584,0.1255889520714866,0.0092034274833386,0.0439278658203371,0.1212553495007132,0.0076216533124877,0.0637362637362637,0.0600926191965115,0.0700648451145329,0.0628645495787427,0.0022415940224159,0.228059297882592,0.08749489048184
MEN1,0.2996333119116924,1.3748443337484433,0.0199473089951072,0.0338417774290058,0.0723366944322665,0.1170304175975253,0.2471868536404865,0.0134803921568627,0.0668730801111707,0.1298131600324939,0.0368137099333544,0.2531632267014166,0.0966872721508955,0.0013679890560875,0.3293563579277865,0.2611168387783731,0.0610306960309971,0.0816591056383668,0.0231631382316313,0.0682172164058969,0.0380796187551718
MEOX1,0.0014743129323706,0.0049813200498132,0.0,0.0064348423169356,0.0004384042086804,0.0037807183364839,0.0021157896734283,0.0012254901960784,0.0006338680579257,0.0006498781478472,0.0003173595683909,0.0012400689394257,0.0256776034236804,0.0,0.0045525902668759,0.0028140686531343,0.002931079480436,0.0019442644199611,0.0,0.0004108570852304,0.0002891239544181
MERTK,0.4250557592711602,14.546699875467,0.0406473466315393,0.0435823238020501,0.1899386234107847,0.3437016669530847,0.2781077439799617,0.0661764705882353,1.6900628992149789,0.2463038180341186,0.0260234846080609,0.1200344697128925,0.167221429703598,0.0476841899550517,0.1978806907378336,0.2055284195581996,0.1027283130232278,0.1419313026571613,0.0079701120797011,1.898507094754849,1.4959722042212098
MESP1,0.285721846293426,0.6114570361145704,0.0030109145652992,0.007592329197116,0.0201665935992985,0.0261213266884344,0.1676881914267823,0.017156862745098,0.0162611536398654,0.0290820471161657,0.0355442716597905,0.1906133086720753,0.0676810905056268,0.00078170803205,0.121938775510204,0.307189818648909,0.0388267651723514,0.0868438107582631,0.0084682440846824,0.0180440961704384,0.0083696399908277
MET,0.0906664650512229,0.0161892901618929,0.0011290929619872,0.016028250527245,0.0048224462954844,0.0316205533596837,0.540275906563692,0.0061274509803921,0.0376907699058949,0.1194151096669374,0.0006347191367819,0.2544032956408424,3.469488032968775,0.0021496970881375,0.2324568288854003,0.1466357936011628,0.3475939049607516,0.0252754374594944,0.0002490660024906,0.0141297486675157,0.0075820264598267
METTL7A,2.2611197217706875,10.881693648816936,0.1362438840797892,0.0514100740595419,0.4766549758877685,0.5552500429627084,1.173561168143608,0.204656862745098,0.7128577697596177,0.9174654752233956,0.0571247223103776,0.5992475513892975,0.0703756538278649,0.0353722884502638,0.7229984301412873,0.9854902225902952,0.6043444219148381,0.7602073882047958,0.035865504358655,0.905140569149115,1.1680657607449427
MEX3C,0.5421615695762295,0.2528019925280199,0.0474219044034625,0.0983961940261906,0.1204515563349408,0.3131122185942602,0.3998557847397483,0.079656862745098,0.1076844312253157,0.2230706742485784,0.1269438273563947,0.5462818949934843,0.1837058170867015,0.0087942153605628,0.3369701726844584,0.4088681190528504,0.1668306197426271,0.152948801036941,0.0176836861768368,0.0847784920050946,0.0584528877501171
MFAP1,1.335969455260273,1.3312577833125778,0.0767783214151298,0.1790180979940163,0.2426567295046032,0.5169273070974394,0.7270726199738136,0.5257352941176471,0.2565459066751182,0.5283509341998376,0.1777213582989527,1.4230106351675145,0.3029006181645268,0.0324408833300762,0.3430926216640502,1.122830293913837,0.3823653409889382,0.2974724562540505,0.2219178082191781,0.2812951709352227,0.1836385751173943
MFAP2,0.0259327864514421,0.0,0.0,0.0017068026877237,0.0006576063130206,0.3763533253136277,0.0508074157004876,0.0208333333333333,0.0016821883075722,0.2976441917140536,0.0,0.3065912816848123,0.0072911713425265,0.0001954270080125,0.0020408163265306,0.1280443490459208,0.0007227319266828,0.001296176279974,0.2201743462017434,0.0009599115536747,0.0007427494691086
MFAP3,0.4924734434657695,3.133250311332503,0.0143018441851712,0.0348815537789984,0.0324419114423498,0.2689465543907888,0.356382474050741,0.017156862745098,0.0558047686381588,0.0768480909829407,0.0126943827356394,0.8317499684728236,0.4699635441432874,0.0031268321282001,0.4171114599686028,0.3820541856102219,0.1553672883499628,0.0706416072585871,0.0059775840597758,0.0600859811827454,0.0442110405471421
MFAP4,1.0709560352322989,0.6662515566625156,0.0022581859239744,0.0154495070871548,0.0016440157825515,0.0106547516755456,0.225203514298184,0.0036764705882352,0.013603783704715,1.652315190901706,0.0,0.371831518769179,0.005072119194801,0.0005862810240375,0.0531789638932496,0.5329068568627783,0.0088333902150127,0.001296176279974,0.047571606475716,0.0041645968184721,0.0055581587788999
MFAP5,0.0498317771141269,0.0074719800747198,0.0015054572826496,0.0038844474961989,0.0023016220955721,0.0005155525004296,0.0348868099963946,0.0,0.0131405724316153,0.1598700243704305,0.0120596635988575,0.0932153516331077,0.0091932160405769,0.0005862810240375,0.0071428571428571,0.0344110737404296,0.0121659874324948,0.0045366169799092,0.0064757160647571,0.0072236145712332,0.0065900322024266
MFGE8,0.7283937549616301,4.980074719800747,0.0116672939405344,0.0305066457403501,0.0442788250767207,1.1800996734834164,0.5844608057078882,0.0649509803921568,0.1756545906675118,2.6914703493095047,0.1640748968581402,0.5836941443524318,0.0542082738944365,0.0078170803205002,0.1987048665620094,0.7072101002247875,0.538395133605027,0.0563836681788723,0.0321295143212951,0.0943589322197861,0.0691155797932265
MFN1,0.7428647034362832,2.995018679950187,0.0861874294316898,0.0978272597969493,0.1984875054800526,0.282007217735006,0.5697072050703049,0.0723039215686274,0.1779706470330099,0.3920389926888708,0.0761662964138368,1.1020219429147926,0.7931526390870185,0.0195427008012507,0.7660910518053375,0.6557287001199993,0.4950512938909076,0.2391445236552171,0.0189290161892901,0.1769673518019818,0.1270001894260391
MFN2,0.8353759497977545,1.37733499377335,0.026345502446368,0.0885771739663544,0.1460982025427444,0.2684310018903592,0.5232167593312966,0.0502450980392156,0.2716612219025793,0.3827782290820471,0.0418914630276102,0.9344444911513724,0.5563480741797432,0.0459253468829392,0.3287284144427002,0.7130241519766086,0.3618277087390335,0.1160077770576798,0.0273972602739726,0.2649804095871633,0.1539684755191769
MFNG,0.4865232676823044,0.0024906600249066,0.0944674444862627,0.3046544705478444,0.3674923279263481,0.8274617631895514,0.028871515588531,0.1323529411764706,0.4059193524793993,0.0428919577579203,0.2700729927007299,0.7228761192147631,0.0079251862418766,0.0181747117451631,0.0162087912087912,0.5574813663021617,0.0086326313464897,0.2190537913156189,0.0236612702366127,0.4710476482166935,0.3038892156765002
MFSD8,0.5095452311647072,1.3212951432129514,0.0523146405720737,0.0940507136200892,0.0752959228408592,0.2417941227014951,0.3648076813601776,0.0428921568627451,0.1111219464625286,0.1413484971567831,0.0549032053316407,0.6163142628946151,0.4499920748137581,0.0050811022083251,0.3821036106750392,0.3544458904456876,0.3172993917006284,0.1963707064160726,0.02266500622665,0.1159998954181964,0.1006998793655224
MGAT1,0.8188485237969229,0.7496886674968867,0.1185547610086563,0.3572612683309628,2.0580885576501533,1.3715415019762849,0.963509744017913,0.2610294117647059,3.036959383685212,1.0565393988627132,0.438908283084735,0.6288830972298121,0.2085909018861943,0.3398475669337502,0.4445447409733124,0.6175739854986733,0.3920218425648953,1.4167206740116656,0.0186799501867995,2.9531473520260856,1.3698443715541908
MGAT4A,0.431671266018977,1.523038605230386,0.1140383891607075,0.5388297611457158,0.8750548005260851,1.3449046227874206,0.2347103360595077,0.204656862745098,1.6860158954605295,0.1949634443541835,0.2031101237702316,0.3287653957711547,0.696465366936123,0.0883330076216533,0.578806907378336,0.3122686632751364,0.3790728955451607,0.2222942320155541,0.0149439601494396,1.871080516783512,1.66288146914848
MGAT4C,0.14718179412543,9.047322540473225,0.0003763643206624,0.0030702829957329,0.0038360368259535,0.0060147791716789,0.1732575570693941,0.0012254901960784,0.0011214588717148,0.0154346060113728,0.0006347191367819,0.2728782210265248,4.608337295926455,0.0,0.0963893249607535,0.0578531951932665,0.0274638132139487,0.0025923525599481,0.0002490660024906,0.0025846645725405,0.0050098202446586
MGLL,1.3229576985597096,44.62515566625156,0.0191945803537824,0.0194026190592966,0.1890618149934239,3.3137996219281662,1.0075807890092792,0.0955882352941176,0.4923448242235116,2.740861088545897,0.0596635988575055,0.7663836226827525,1.0133143128863529,0.0453390658589017,4.8330062794348505,1.1354724762114017,0.3717251209572182,0.3298768632534025,0.0206724782067247,0.2936806445227148,0.2575546095331146
MGMT,0.2197633538729066,1.788293897882939,0.1765148663906661,0.2817892000588552,0.4318281455501973,0.5877298504897749,0.2041879352549384,0.1985294117647058,0.4575552196596616,0.7571080422420796,0.4344652491272612,0.4065744671907184,0.5061023934062451,0.0187609927692007,0.2751569858712716,0.2876434498960569,0.7198008472024252,0.7440051847051199,0.0759651307596513,0.4864846694281243,0.3582146097325105
MGP,1.074842172910445,0.1569115815691158,0.0176891230711328,0.0213546520182451,0.0259754493643138,7.019590995016326,2.5786447560674777,0.0759803921568627,0.0451509093568677,30.42583265637693,0.0076166296413836,0.9884820715456724,0.0307497226184815,0.0103576314246628,0.0116562009419152,0.3092348775499856,0.0215815783662243,0.1730395333765392,0.0194271481942714,0.0428038381521889,0.020966471591079
MGRN1,1.0653536460892905,2.5454545454545454,0.0508091832894241,0.1275589778802295,0.3474353353792196,0.2703213610586011,0.7867701474411279,0.0906862745098039,0.34299575795992,0.3457351746547522,0.1247223103776578,1.2588591365757282,0.9895387541607228,0.0293140512018761,1.2358320251177397,0.793009616847229,0.6643110959426632,0.1309138042773817,0.0396014943960149,0.3423447987360542,0.2855398143624816
MGST1,1.1323857407477411,26.77459526774595,0.0109145652992096,0.1033498455049291,0.2508768084173608,0.0500085925416738,3.418262206113968,0.0306372549019607,0.544736457165147,0.6424045491470349,0.0161853379879403,0.1391189205094791,0.2672372800760818,0.0166112956810631,0.0507064364207221,0.6589568509473186,0.0302342855995663,0.2365521710952689,0.0097135740971357,0.0969435967923266,0.0189924528678105
MGST3,3.393301326881639,5.835616438356165,0.2491531802785096,0.5217224974250821,0.9251424813678212,3.9795497508162914,2.312434771058274,0.6286764705882353,1.7357501584670143,4.2768480909829405,0.5674389082830847,3.43301525915339,1.157711206213346,0.0625366425640023,1.1107927786499214,3.213598796626498,2.8971913834293628,1.3823720025923525,0.5006226650062267,1.6302883843231877,1.254733158529655
MIA,0.0396325558537784,0.0,0.0015054572826496,0.0095934082103094,0.0023016220955721,0.0025777625021481,0.0553426061215582,0.0110294117647058,0.0023891949875664,0.0120227457351746,0.0003173595683909,0.0649670015553407,0.0011095260738627,0.0,0.0248430141287284,0.0823009447834096,0.002931079480436,0.0019442644199611,0.0017434620174346,0.0020206698464515,0.0021933541369649
MIB1,0.7473632480247987,1.414694894146949,0.0451637184794881,0.139447741429202,0.1383165278386672,0.7449733631208111,0.5294502741987513,0.1164215686274509,0.1969866887707835,0.4651502843216897,0.0831482069184385,0.7876119214763125,1.669361229988905,0.0132890365448504,1.407927786499215,0.909535720925516,0.6876593523518901,0.1957226182760855,0.037359900373599,0.1824018705202571,0.1501251208837223
MIB2,0.3090235512040222,0.2851805728518057,0.0459164471208129,0.1397420177546716,0.1481806225339763,0.1696167726413473,0.2995977153266665,0.0833333333333333,0.0948851723633526,0.1556458164094232,0.3043478260869565,0.30701164403716,0.3468061499445237,0.0107484854406879,0.41212715855573,0.2636520357631788,0.1311156170323824,0.1976668826960466,0.0127023661270236,0.1042344425229613,0.072814372451472
MICB,0.0578611121611915,0.0012453300124533,0.0191945803537824,0.0777772328216195,0.0568829460762823,0.0252620725210517,0.0333497789331865,0.0379901960784313,0.0822809498269052,0.0583265637692932,0.0866391621707394,0.0615200302660893,0.0042796005706134,0.0058628102403752,0.0038069073783359,0.0791234978957865,0.0040352532573126,0.0524951393389501,0.0,0.0859438321013845,0.0726498708911996
MID1,0.9164782822364194,4.511830635118306,0.0015054572826496,0.0134876649173573,0.0116177115300306,0.4212063928510053,0.8464961384466498,0.0183823529411764,0.0086791164854454,0.243216896831844,0.0006347191367819,0.7192189667493379,0.7024885084799493,0.0001954270080125,1.1778257456828884,0.6907397704801663,0.2859810082110377,0.0142579390797148,0.1402241594022416,0.0182233792621753,0.0143714544928865
MID1IP1,0.2766415907458511,0.3636363636363636,0.0406473466315393,0.1031732797096473,0.2388206926786497,0.1488228217906856,0.2483253951687888,0.1752450980392156,0.3674971963528207,0.328838342810723,0.1294827039035226,0.195930892429274,0.0264701220478681,0.0433847957787766,0.0429748822605965,0.2949870704953775,1.0270422195900504,0.1600777705767984,0.0127023661270236,0.3826872294412717,0.2730825598436737
MIER1,1.1120175405436057,2.3175591531755915,0.1953330824237862,0.5512286036588356,0.5968873301183691,0.8223062381852552,0.924087743600448,0.3811274509803921,0.7199765956409381,0.9688058489033308,0.4274833386226594,0.774244398671655,0.6463781898874623,0.1565370334180183,0.8827315541601256,1.0670475095914953,1.0064242837927366,0.5793907971484121,0.0655043586550435,0.641153686695327,0.4622244598865437
MIF,10.008724908327975,0.3661270236612702,0.6375611592021077,1.80145176320565,2.774769837790443,2.3797903419831585,11.67983263439534,1.3014705882352942,3.596079769857136,5.634930950446791,1.9197080291970805,16.190045819496405,0.0981138056744333,0.5100644909126442,0.895447409733124,9.28812513732317,7.41717692879083,3.8528839922229423,0.1872976338729763,3.7372494238663143,1.0029610280849028
MIGA1,0.694030922768684,2.331257783312578,0.066616484757245,0.1379959782235519,0.1295484436650592,0.5244887437704073,0.5323915064801988,0.088235294117647,0.1874299088205178,0.4136474411047928,0.0866391621707394,0.6801673042162344,1.0034870819464257,0.0084033613445378,0.7541208791208791,0.607272635083746,1.464335187006886,0.1438755670771224,0.0682440846824408,0.180328909772049,0.1642024665264249
MIGA2,0.3376101009337315,0.8742216687422167,0.0191945803537824,0.0538329491392417,0.079351161771153,0.0828321017356934,0.248439249321619,0.0428921568627451,0.063557462577405,0.1345247766043866,0.0364963503649635,0.5261045020807936,0.2475828181962276,0.0035176861442251,0.2737833594976452,0.2786012473169165,0.1564714621268394,0.0674011665586519,0.0067247820672478,0.1062102915964785,0.0985912684565765
MINPP1,0.620020413563679,1.2378580323785804,0.0165600301091456,0.0645151797537888,0.0594037702761946,0.1904107234920089,0.3810318981384846,0.1053921568627451,0.1008825393729582,0.3722177091795288,0.0463344969850841,0.9208457690529236,0.2214297035980345,0.0035176861442251,0.4555729984301412,0.5069379890817517,0.2099335488145189,0.101749837977965,0.0112079701120797,0.0986019653908931,0.0859246483156037
MIP,0.0254035459116168,0.7808219178082192,0.0,0.0006179802834861,0.0002192021043402,0.0012029558343357,0.017248904153779,0.0,0.0001950363255156,0.0051990251827782,0.0003173595683909,0.0168985665643784,0.0044381042954509,0.0001954270080125,0.0010596546310832,0.0092703703077729,0.002067816345787,0.0,0.0,0.0027303320845767,0.0075471321894659
MIR4435-2HG,0.6041885608437606,0.1942714819427148,0.0639819345126082,0.4133699543871695,0.4027838667251205,3.0737240075614367,0.780887682878233,0.2267156862745098,0.5393973377541567,7.636393176279448,0.2031101237702316,0.1739249232838706,2.313837375178317,0.3803009575923393,0.7563579277864992,0.5277266043571586,0.0580795406637088,0.5716137394685677,0.0087173100871731,0.2537266605162606,0.0948775211110335
MIS12,1.1859826862737686,0.676214196762142,0.0511855476100865,0.1315218990632203,0.0877904427882507,0.1838803918199003,0.5753714491736086,0.0575980392156862,0.101735823297089,0.2532900081234768,0.0841002856236115,1.2027407625373072,0.0844824853384054,0.0076216533124877,0.3461145996860282,1.0803741950749572,0.3239043584750356,0.1911860012961762,0.0941469489414695,0.1596329178696686,0.1413716439189256
MIS18A,0.6688995577061203,0.2428393524283935,0.0191945803537824,0.0486438766001275,0.0819815870232354,0.0897061350747551,0.3033549023700639,0.0428921568627451,0.0727973084987078,0.1951259138911454,0.1044112980006347,0.8266846021270335,0.0776668251703915,0.0031268321282001,0.1091836734693877,0.7807815167238494,0.1273413503041497,0.0589760207388204,0.0303860523038605,0.0867132553700888,0.0503424623391124
MIS18BP1,0.4765508637961668,0.4246575342465753,0.3022205494919082,0.3809210848987199,1.7759754493643138,0.7557999656298333,0.2087136378299398,0.2769607843137255,1.1310156516651226,0.6848090982940699,0.5674389082830847,0.6220522090041616,0.3437945791726106,0.0529607191713894,0.2881475667189953,0.9693410177970828,0.1468350364377346,0.848347375243033,0.1285180572851805,1.5341403562504436,1.5379799208398552
MIXL1,0.0009072694968434,0.0,0.0011290929619872,0.0004316052773554,0.0004384042086804,0.0261213266884344,0.0006546613787737,0.0,0.0001462772441367,0.0034118602761982,0.0,0.0034469712892513,0.0007925186241876,0.00078170803205,0.0001569858712715,0.0011323879865465,0.0001606070948184,0.1082307193778353,0.0009962640099626,0.0005004986310988,0.0001495468729748
MKI67,0.6978414546554266,0.0273972602739726,0.013172751223184,0.2129677767423611,0.1451117930732135,0.2775390960646159,0.0814911098882331,0.1102941176470588,0.0593398020381296,0.5057676685621446,0.5629958743256109,1.274307453024507,0.0141068315105404,0.0046902481923001,0.1838304552590267,1.5278364628931669,0.0183092088092991,0.2397926117952041,0.3591531755915317,0.3740181449429095,0.1940669770595096
MKNK1,0.383903527010169,2.7733499377335,0.068498306360557,0.1897493746628084,0.5432924156071899,0.3103626052586355,0.2661435700867189,0.1580882352941176,0.8113998732263884,0.4505280259951259,0.1059980958425896,0.3997015427298331,0.7872880012680298,0.0986906390463162,0.6541208791208791,0.2558605303632092,0.160566943044709,0.1860012961762799,0.0186799501867995,1.2742695147777825,1.449228836625026
MKNK2,0.4526896760291838,0.4881693648816936,0.2077531050056454,0.2342243366521163,0.6550854888206927,0.8190410723492009,0.7232774815461394,0.2156862745098039,0.4697693695450777,0.2526401299756295,0.1167883211678832,0.4214973306990626,0.1290220320177524,0.0920461207738909,0.2356357927786499,0.305415180759545,0.1733552829696251,0.5476344782890473,0.0273972602739726,0.4334915755622205,0.2561937329890432
MKRN1,1.6858957396136545,3.140722291407223,0.1708694015807301,0.2335278826818382,0.5905304690925033,0.6286303488571919,1.224520389381203,1.1176470588235294,0.5876688283192745,0.7002437043054427,0.2481751824817518,2.6338013367522803,0.6189570454905691,0.0959546609341411,1.0923469387755105,1.4357834603748711,0.5058119692437414,0.2994167206740116,0.0742216687422166,0.5416515707813381,0.4233721822876684
MLANA,0.0881563527766226,0.1058530510585305,0.0003763643206624,0.0097994016381382,0.0044936431389741,0.0039525691699604,0.0401905159490692,0.0012254901960784,0.0071919645033887,0.0068237205523964,0.0111075848936845,0.2025095632435159,0.0120462830876525,0.0,0.0116954474097331,0.0785995571855933,0.0278452550641424,0.0077770576798444,0.0054794520547945,0.0070555366727299,0.0057376150264697
MLEC,2.3216194760518656,9.560398505603985,0.1098983816334211,0.235224876158713,0.952213941253836,3.233545282694621,1.5708647222907457,0.7316176470588235,1.0625822809498269,1.7187652315190902,0.3319581085369724,1.2436630375383582,0.4159137739736884,0.0461207738909517,2.4664442700156988,2.2583112207818545,0.8144586537110277,1.257939079714841,0.123785803237858,1.0208043087703047,0.6367556304397675
MLF1,1.5931047518239898,1.968866749688668,0.0116672939405344,0.0641914757957722,0.0469092503288031,0.2749613335624677,0.9183760602667982,0.0526960784313725,0.0785752596421083,0.3262388302193338,0.0133291018724214,1.085669847408466,0.2391821207798383,0.0056673832323627,1.1332417582417582,0.9218652289282876,0.7963502037702516,0.0356448476992871,0.0831880448318804,0.3496954054972678,0.2612882964617209
MLH1,1.7683362945601633,2.8107098381070985,0.0440346255175009,0.1578694394036,0.2551512494519947,0.1555250042962708,0.8505094973339152,0.0649509803921568,0.2142230240382271,0.4303818034118603,0.1015550618851158,2.3117197023834546,0.4434934220954192,0.0091850693765878,0.7793956043956044,1.268206939679213,0.5615024793720262,0.1425793907971484,0.0824408468244084,0.2246155684954787,0.1832397834561279
MLH3,0.6013231013495633,2.892901618929016,0.0474219044034625,0.0754720682721075,0.0879000438404208,0.2527925760439938,0.4216114157763904,0.0870098039215686,0.1665610219903457,0.3562956945572705,0.0768010155506188,0.5266089369036109,0.7429069583135204,0.0054719562243502,0.77723704866562,0.5263406966721315,0.671417959888378,0.1574854180168503,0.0500622665006226,0.1204707675183858,0.1024545626750944
MLKL,0.0128303028011945,0.0361145703611457,0.0410237109522017,0.1148658590416401,0.179416922402455,0.511084378759237,0.0145164044858536,0.1115196078431372,0.368374859817641,0.0705117790414297,0.1063154554109806,0.0081760477531632,0.0153748613092407,0.0359585694743013,0.0131475667189952,0.0174675072253114,0.064684507438116,0.4134802333117304,0.0002490660024906,0.283651996578681,0.1504740635873304
MLLT11,3.584084980909538,1.2963885429638855,0.016936394429808,0.0940605228309382,0.118478737395879,0.2184224093486853,2.1007324617165413,0.1458333333333333,0.0928372909454385,0.933387489845654,0.0647413519517613,22.25377275211232,1.3070217150103027,0.0148524526089505,2.4272370486656203,8.075134787973026,0.3564674469494689,0.0797148412184057,1.1688667496886676,0.184934244191041,0.1361624278436337
MLLT3,0.6089819680187503,3.3698630136986303,0.0270982310876928,0.4301044680955417,0.0832967996492766,0.2350919401959099,0.4865082828896184,0.0857843137254902,0.0420547076893071,0.4783103168155971,0.1831164709615995,1.1362394383958974,3.930258361071485,0.001172562048075,1.2965070643642072,0.7667956800243378,0.7045030214209713,0.0758263123784834,0.0433374844333748,0.0496912969264154,0.019181878906912
MLPH,0.0038483347824443,0.0024906600249066,0.0,0.0017558487419687,0.0028496273564226,0.0067021825055851,0.0201806485891572,0.3737745098039216,0.0163830513433126,0.1952883834281072,0.0009520787051729,0.0040564967001555,0.0087177048660643,0.0001954270080125,0.0020800627943485,0.0020028056179965,0.001867057477264,0.0025923525599481,0.0,0.0262612378750471,0.0072280988604528
MLST8,1.3105507881903753,3.2391033623910337,0.0387655250282273,0.081190838197067,0.1231915826391933,0.1802715243168929,0.782272908404334,0.0723039215686274,0.1854551660246721,0.2420796100731113,0.2332592827673754,1.6235655134726137,0.3675701378982406,0.0060582372483877,0.6568681318681319,0.994752142241452,0.3652004577302202,0.2436811406351264,0.0729763387297633,0.1712713785749235,0.1031275236034814
MLX,1.2163081692057611,1.6288916562889166,0.0831765148663906,0.2177056255824219,0.5883384480491013,0.3748066678123389,0.7535626861989791,0.1139705882352941,0.6301136086596129,0.5718927701056052,0.1818470326880355,1.8896969187439572,0.367094626723728,0.0594098104358022,0.505651491365777,1.0001014078793922,0.2834313705807954,0.2676604018146468,0.0612702366127023,0.6776863517011351,0.4235965025971307
MLXIPL,0.0082032283672929,0.0136986301369863,0.0041400075272864,0.0060326646721271,0.0209338009644892,0.0235435641862863,0.0148864304825518,0.0012254901960784,0.0491735335706275,0.0264825345247766,0.0038083148206918,0.0093740804573542,0.3487081946425741,0.0037131131522376,0.0220957613814756,0.0095323406628695,0.0140330449097588,0.0648088139987038,0.0004981320049813,0.3190604071967221,0.3872516275684675
MME,0.0038407742033039,0.0112079701120797,0.0030109145652992,0.0013046250429152,0.0050416483998246,0.0214813541845677,0.0315755517182489,0.0012254901960784,0.0536837485981764,0.1653939886271324,0.0003173595683909,0.0049602757577031,0.094151212553495,0.2278678913425835,0.0056122448979591,0.0067267226663511,0.0085924795727851,0.000648088139987,0.0,0.0063234640481375,0.0024077046548956
