gene,AC-like,AC-like_Prolif,Astrocyte,B_cell,CD4_INF,CD4_rest,CD8_EM,CD8_NK_sig,CD8_cytotoxic,DC1,DC2,DC3,Endo_arterial,Endo_capilar,MES-like_hypoxia_independent,MES-like_hypoxia_MHC,Mast,Mono_anti-infl,Mono_hypoxia,Mono_naive,NK,NPC-like_OPC,NPC-like_Prolif,NPC-like_neural,Neuron,OPC,OPC-like,OPC-like_Prolif,Oligodendrocyte,Pericyte,Perivascular_fibroblast,Plasma_B,Prolif_T,RG,Reg_T,SMC,SMC_COL,SMC_prolif,Scavenging_endothelial,Scavenging_pericyte,Stress_sig,TAM-BDM_INF,TAM-BDM_MHC,TAM-BDM_anti-infl,TAM-BDM_hypoxia_MES,TAM-MG_aging_sig,TAM-MG_pro-infl_I,TAM-MG_pro-infl_II,TAM-MG_prolif,Tip-like,VLMC,cDC1,cDC2,pDC
KIR3DL1,0.0001915464180819,0.0,0.0057803468208092,0.0,0.0006334459459459,0.0005015045135406,0.0012656892732834,0.0790067720090293,0.0027774103954503,0.0,0.0163934426229508,0.0,0.0,0.0,0.0,0.0001318739285243,0.0,0.0,0.0,0.0,0.0212936922458818,0.0,0.0,0.0010526315789473,0.0,0.0141129032258064,0.0057902283004301,0.0,0.0,0.0,0.0,0.0,0.005420054200542,0.0,0.0009182736455463,0.0,0.0,0.0,0.0,0.0,0.0052790346907993,0.0,0.0,0.0002717391304347,9.681479330041632e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIR3DL2,0.0002979610947941,0.0,0.0231213872832369,0.0,0.0061233108108108,0.1905717151454363,0.0102309882923742,0.0586907449209932,0.0055548207909006,0.0,0.0163934426229508,0.0,0.0,0.0,0.0,0.0002197898808738,0.0,0.0,0.0,0.0006762468300929,0.0542386500602651,0.0005340929321701,0.0,0.0,0.0,0.0,0.0022609462887393,0.0,0.0001602435702267,0.0,0.0,0.0279720279720279,0.0096786682152535,0.0,0.0085705540250994,0.0,0.0,0.0,0.0,0.0,0.0094268476621417,0.0009503444998812,0.0008949346697691,0.0040489130434782,0.0066802207377287,0.0008953597010277,0.0001820498816675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIRREL3,0.1525347975992849,0.2807562807562807,0.0173410404624277,0.0016,0.0004222972972972,0.0,0.0010547410610695,0.000902934537246,0.0006612881893929,0.0036363636363636,0.0,0.1565836298932384,0.0220264317180616,0.011070110701107,0.0132463044730274,0.1133236625785748,0.002680965147453,0.0005339978640085,0.0,0.0091293322062552,0.0,0.1732241410005341,0.0144105835105126,1.1938345864661657,6.590909090909091,0.7056451612903226,0.7129149663615308,0.3676289926289926,1.0161044788077878,0.0107692307692307,0.4358974358974359,0.0139860139860139,0.0007742934572202,0.0003562522265764,0.0055096418732782,0.0,0.0136986301369863,0.0,0.0472440944881889,0.0666666666666666,0.0,0.0002375861249703,0.0007159477358152,0.0107336956521739,0.0100687385032432,0.0016350046714419,0.0020025486983433,0.0009232189567625,0.0,0.0,0.0120481927710843,0.0,0.0008097165991902,0.0
KIT,0.0483761120333716,0.0044030044030044,0.2312138728323699,0.0032,0.0012668918918918,0.0042627883650952,0.0013711633793903,0.0,0.0016752634131287,0.0145454545454545,0.0,0.0023724792408066,0.092511013215859,1.2287822878228782,0.0050873488193511,0.0923117499670315,13.219839142091152,0.0028479886080455,0.0,0.0057480980557903,0.0253113700281237,0.2818230372084743,0.0758327427356484,0.9290225563909774,275.8181818181818,4.963709677419355,0.4103341788904819,0.2331081081081081,0.1713804983575034,0.0046153846153846,2.2051282051282053,0.0139860139860139,0.0011614401858304,0.0032062700391877,0.0293847566574839,0.0,0.0273972602739726,0.0108695652173913,1.4960629921259845,0.1055555555555555,0.001131221719457,0.0038013779995248,0.0026848040093073,0.0099184782608695,0.0007745183464033,0.0013235752102148,0.0007281995266703,0.0058470533928296,0.0,11.868571428571428,0.0120481927710843,0.0434782608695652,0.0566801619433198,0.0
KITLG,0.7417954284254884,0.7573167573167573,0.0173410404624277,0.0032,0.0,0.0002507522567703,0.0018985339099251,0.0,0.0007935458272715,0.0,0.0,0.0118623962040332,1.3127753303964758,0.1402214022140221,0.1875599923209829,0.7199876917666711,0.002680965147453,0.0220719117123531,0.0309470544369873,0.0099746407438715,0.0,1.2087413209898523,0.1211906449326718,6.372781954887218,10.545454545454543,1.5725806451612905,1.2228962170508435,4.777334152334152,0.0112170499158721,1.353846153846154,20.153846153846157,0.0209790209790209,0.0019357336430507,0.1702885643035269,0.1594735231098867,0.1666666666666666,0.8493150684931506,0.9782608695652174,0.4566929133858268,0.9888888888888888,0.0009426847662141,0.0137799952482775,0.0195095758009665,0.0216304347826086,0.0147158485816632,0.0049050140143257,0.0010012743491716,0.0019233728265887,0.0001980198019801,2.771428571428572,0.0481927710843373,0.0,0.0012145748987854,0.0
KLF2,0.4074617971310603,0.286972286972287,0.8092485549132948,0.9848,0.3359375,0.2968906720160481,1.2063073515451956,1.310158013544018,0.3301150641449544,0.0618181818181818,0.0327868852459016,0.2680901542111507,3.2687224669603525,2.468634686346864,0.1302553273181032,0.510132313508286,0.2144772117962466,1.364186543253827,0.4724086502609992,1.738292476754015,0.1735636801928485,0.1880897276126046,0.2097802976612331,0.0757894736842105,0.0909090909090909,3.225806451612903,0.6640013234807544,0.0878378378378378,0.5156638089896642,0.92,9.205128205128204,0.736013986013986,0.2508710801393728,0.0089063056644104,0.4579124579124579,1.2701149425287357,1.5616438356164384,0.4891304347826087,8.921259842519685,9.75,1.2530165912518854,1.6603706343549536,1.7669590119921246,4.185679347826087,1.1805595895052765,2.430940516972905,3.2235572546877846,8.760501615633174,0.0796039603960396,7.274285714285714,0.2048192771084337,0.1304347826086956,0.6740890688259109,0.160919540229885
KLF3,1.9848252671008384,2.001036001036001,9.3121387283237,0.084,0.1693412162162162,0.1196088264794383,0.5425588018141546,0.4762979683972912,0.1383855751002953,0.4981818181818181,0.2295081967213114,0.2918149466192171,1.246696035242291,0.4132841328413284,0.4832981378383567,1.7219218427183614,0.1903485254691689,1.3123887504449985,0.755779269202088,0.4262045646661031,0.0622740056247488,1.7643760014242478,0.6695015355539806,2.902706766917293,13.818181818181818,35.983870967741936,2.3680379397816256,1.8814496314496316,2.213925166252704,2.3846153846153846,21.487179487179485,0.3304195804195804,0.1176926054974835,0.0217313858211613,0.4279155188246097,0.4022988505747126,1.8630136986301369,0.3804347826086957,1.2834645669291338,1.4833333333333334,0.2894042232277526,1.0118793062485152,1.6799713620905674,1.435625,1.501887888469358,1.64781220803488,0.872200983069361,0.9866133251269426,0.1077227722772277,4.022857142857143,0.108433734939759,0.7536231884057971,0.5761133603238866,0.2011494252873563
KLF4,1.3260120035755332,0.9197099197099196,12.38150289017341,0.2,0.0679898648648648,0.0524072216649949,0.17329395633372,0.0830699774266365,0.1670854825199488,2.2145454545454544,0.360655737704918,2.846975088967972,0.7973568281938326,1.863468634686347,0.3714724515262046,1.555452986944481,0.1930294906166219,4.491456034175863,2.715510812826249,3.2841927303465765,0.0847730012053033,0.5951575574149902,0.3326246161115048,0.2685714285714285,0.0,33.94758064516129,2.013731112826734,0.3983415233415233,1.763160003204871,3.916923076923077,82.92307692307692,0.3304195804195804,0.1517615176151761,0.0032062700391877,0.251300887664524,0.264367816091954,0.5753424657534246,0.2065217391304347,13.488188976377952,21.872222222222224,0.0282805429864253,3.5258968876217627,4.7798460712368,7.731195652173913,3.539936102236421,2.0648551853005293,2.396777717094484,4.145868595168487,0.0972277227722772,13.434285714285714,0.144578313253012,0.7753623188405797,3.5101214574898787,0.160919540229885
KLF5,0.0817477546503213,0.0727790727790727,0.0404624277456647,0.0,0.0073902027027027,0.0062688064192577,0.029954646134374,0.0045146726862302,0.0051580478772649,0.0145454545454545,0.0655737704918032,0.0581257413997627,0.0044052863436123,0.0,0.1318871184488385,0.2810233416853488,0.0160857908847185,0.0053399786400854,0.0126771066368381,0.0136939983093829,0.0012053033346725,0.0532312622396296,0.0600047247814788,0.0845112781954887,0.0,0.0,0.0856402338149332,0.1603194103194103,0.0102555884945116,0.0338461538461538,4.82051282051282,0.3583916083916084,0.0340689121176926,0.0106875667972924,1.098561371288644,0.0114942528735632,0.3150684931506849,0.0,0.0157480314960629,0.0166666666666666,0.0101809954751131,0.0027322404371584,0.0075174512260604,0.0085054347826086,0.0270113273308161,0.0044767985051385,0.0028217731658474,0.0239267579627635,0.0,0.0,0.108433734939759,0.0072463768115942,0.0052631578947368,0.0
KLF7,1.4919337675052142,1.0971250971250972,5.838150289017341,0.0472,0.0187922297297297,0.0193079237713139,0.0463031325809513,0.01941309255079,0.0095225499272583,0.1054545454545454,0.180327868852459,0.1198102016607354,0.2951541850220264,0.2878228782287823,0.5375311960069111,1.2484504813398392,0.0402144772117962,0.3426486294054823,0.215137956748695,0.2601859678782756,0.0176777822418642,1.1376179455225208,0.4396409166076069,8.614736842105263,14.681818181818182,7.05241935483871,2.01963163119003,2.81480343980344,1.111289159522474,0.7923076923076923,0.0769230769230769,0.0839160839160839,0.0329074719318621,0.0484503028143925,0.1297826752372207,0.3045977011494253,0.4520547945205479,0.3260869565217391,1.0,1.4666666666666666,0.0103695324283559,0.2265383701591827,0.3193126901736173,0.5566576086956522,0.2034078807241746,0.3371613204609156,0.4424722373930457,0.5016156331743346,0.0358415841584158,0.3085714285714285,0.072289156626506,0.1304347826086956,0.0991902834008097,0.0229885057471264
KLHL11,2.273187758055591,1.3783993783993784,1.4739884393063585,0.0024,0.002956081081081,0.0865095285857572,0.1216116443413142,0.0139954853273137,0.112198562800335,0.0109090909090909,0.0,0.0106761565836298,0.4229074889867841,0.007380073800738,0.1999424073718564,2.294782188228054,0.0080428954423592,0.0825916696333214,0.0134228187919463,0.0218089602704987,0.0301325833668139,3.10877692718533,0.7932908103000236,7.275488721804511,18.363636363636363,8.268145161290322,3.768666593139958,4.473894348894349,1.4798493710439868,0.04,0.0,0.0139860139860139,0.0123886953155245,0.0,0.096112641567187,0.0057471264367816,0.0547945205479452,0.0108695652173913,0.0078740157480314,0.0444444444444444,0.0360105580693815,0.0065336184366832,0.0311437265079649,0.0503260869565217,0.1327330816148707,0.1025381501090003,0.0398689240851993,0.0181566394829973,0.0009900990099009,0.2685714285714285,0.0,0.0072463768115942,0.0028340080971659,0.0
KLHL13,1.452900864087175,1.1926961926961928,0.0289017341040462,0.0008,0.0004222972972972,0.0005015045135406,0.0240480961923847,0.001805869074492,0.0016752634131287,0.0,0.0,0.1803084223013048,0.0176211453744493,0.0,0.0291802649260894,1.1516550178029803,0.002680965147453,0.0126379494482022,0.0014914243102162,0.0045646661031276,0.010847730012053,3.1839950151326333,0.7852586817859674,8.40857142857143,23.272727272727277,14.44758064516129,4.271368699680159,4.950552825552825,0.124829741206634,0.023076923076923,5.0256410256410255,0.0034965034965034,0.0011614401858304,0.16102600641254,0.0713192531374349,0.0459770114942528,0.0136986301369863,0.0,0.0314960629921259,0.0777777777777777,0.0003770739064856,0.0034449988120693,0.0248791838195811,0.0082880434782608,0.0082292574305353,0.0050218000622858,0.0013653741125068,0.0013078935220803,0.0005940594059405,0.0,0.0120481927710843,0.0,0.0016194331983805,0.0
KLHL2,0.439343634274039,0.361046361046361,12.173410404624278,0.0216,0.0130912162162162,0.0152958876629889,0.0270013711633793,0.018510158013544,0.0186042410615879,0.1272727272727272,0.0327868852459016,0.2170818505338078,0.3524229074889868,0.6605166051660517,0.0620080629679401,0.541078728735329,0.0428954423592493,0.2872908508365966,0.7002237136465325,0.2143702451394759,0.0245078344716753,0.4574505964037743,0.3753838884951571,1.00406015037594,8.227272727272727,11.383064516129032,0.7590162126392412,0.5562039312039312,1.514542103998077,0.0815384615384615,2.3076923076923075,0.0279720279720279,0.0418118466898954,0.0049875311720698,0.1000918273645546,0.0804597701149425,0.1095890410958904,0.1739130434782608,0.6614173228346457,0.7555555555555555,0.0799396681749622,0.1272273699215965,0.2838732772507606,0.448695652173913,0.7309516894181431,0.2963640610401744,0.2485891134170763,0.1437913525157716,0.0295049504950495,0.2628571428571428,0.0963855421686747,0.1376811594202898,0.2210526315789473,0.0229885057471264
KLHL20,1.5501425956667945,0.9313649313649314,6.132947976878612,0.06,0.0798141891891891,0.0699598796389167,0.2565130260521042,0.0523702031602708,0.1106555570250848,0.0909090909090909,0.0327868852459016,0.192170818505338,0.1365638766519823,0.2509225092250922,0.2068535227490881,1.3855114510527935,0.1018766756032171,0.1913492346030615,0.1506338553318419,0.1702451394759087,0.075532342306147,1.7666013886416236,0.6059532246633593,3.9099248120300754,19.545454545454547,10.838709677419354,2.5688209992279694,3.307125307125307,0.5976283951606441,0.2,0.4358974358974359,0.1538461538461538,0.1060782036391792,0.0342002137513359,0.2549739822467095,0.3045977011494253,0.3424657534246575,0.2282608695652173,0.8661417322834646,1.1277777777777778,0.1216063348416289,0.1177239249227845,0.2165741900841238,0.3263315217391304,0.2940265272533643,0.3047337278106509,0.3230475150191152,0.096553315894753,0.019009900990099,0.2571428571428571,0.1204819277108433,0.2101449275362318,0.2396761133603238,0.1034482758620689
KLHL22,1.381858425914102,0.9311059311059312,4.034682080924855,0.028,0.0481418918918918,0.0368605817452357,0.1727665858031853,0.0279909706546275,0.031389146056518,0.2036363636363636,0.0327868852459016,0.0794780545670225,0.1629955947136563,0.0996309963099631,0.1371664426953349,1.1053233109147655,0.0214477211796246,0.066749733001068,0.0637583892617449,0.0534234995773457,0.0566492567296102,1.3235713014064447,0.5020080321285141,2.8733834586466167,13.681818181818182,11.15524193548387,2.0473695820006617,2.626228501228501,0.464385866517106,0.0723076923076923,0.0256410256410256,0.0769230769230769,0.0843979868370112,0.0064125400783754,0.1077441077441077,0.0689655172413793,0.1643835616438356,0.0760869565217391,0.1023622047244094,0.0944444444444444,0.045814479638009,0.0957472083630316,0.0649722570252371,0.0864673913043478,0.0917804240487946,0.0603783867953908,0.0741853267795376,0.0259270657024157,0.0116831683168316,0.1314285714285714,0.0481927710843373,0.2318840579710145,0.1064777327935222,0.0344827586206896
KLHL3,0.1385093432086153,0.037037037037037,6.647398843930636,0.0064,0.0076013513513513,0.025827482447342,0.0120240480961923,0.0063205417607223,0.0190010139752237,0.0218181818181818,0.0163934426229508,0.1981020166073547,0.0881057268722467,0.066420664206642,0.0187176041466692,0.1247527363840168,0.0160857908847185,0.0774296902812388,0.1360924683072334,0.008960270498732,0.0164724789071916,0.0750400569699127,0.0340184266477675,0.4165413533834586,33.54545454545455,7.804435483870968,0.2991066504907907,0.1947174447174447,0.3185642176107683,0.3138461538461538,0.0256410256410256,0.1293706293706293,0.0073557878435927,0.0092625578909868,0.0238751147842056,0.0344827586206896,0.0273972602739726,1.0217391304347827,0.1417322834645669,0.1277777777777777,0.007918552036199,0.0671180803041102,0.0141399677823518,0.0632336956521739,0.0177171071739761,0.0309872313920896,0.0333151283451665,0.0570087705800892,0.0013861386138613,0.0914285714285714,0.0240963855421686,0.0217391304347826,0.0210526315789473,0.0229885057471264
KLHL42,1.9802920018728984,1.91996891996892,4.473988439306359,0.0376,0.0565878378378378,0.0463891675025075,0.0652884716802025,0.0343115124153498,0.0584578759423356,0.1345454545454545,0.081967213114754,0.32858837485172,1.0088105726872247,0.2066420664206642,0.3514110193895181,1.4249857136577433,1.941018766756032,0.1311854752580989,0.0473527218493661,0.0846999154691462,0.1141020490156689,1.6604949261171444,1.2693125442948263,2.7021052631578946,47.95454545454545,45.14717741935484,3.084923348406309,2.2407862407862407,1.481371684961141,1.4984615384615383,1.7179487179487178,0.1993006993006993,0.1022067363530778,0.0277876736729604,0.5436179981634527,0.4885057471264368,0.4520547945205479,3.097826086956522,0.6850393700787402,1.3444444444444446,0.060708898944193,0.16143977191732,0.1059602649006622,0.1677989130434782,0.1470616710233323,0.1471114917471192,0.0983069361004915,0.0947838128942914,0.0332673267326732,1.062857142857143,0.1204819277108433,0.1594202898550724,0.1275303643724696,0.132183908045977
KLHL5,1.6526624952113396,2.0901320901320903,8.982658959537572,0.0616,0.0346283783783783,0.0722166499498495,0.0591709735259993,0.0239277652370203,0.0286999074196534,0.3236363636363636,0.2459016393442623,0.225385527876631,5.8061674008810575,0.6457564575645757,0.2544634286811288,1.1450173634005891,0.03485254691689,0.563189747241011,0.6882923191648024,0.2777683854606931,0.0614704700683005,1.0118390599964393,0.9029057406094968,1.609924812030075,4.7727272727272725,23.31048387096774,2.4160692621594797,0.8301597051597052,0.5587693293806586,3.12,8.153846153846153,0.486013986013986,0.0692992644212156,0.0131813323833273,0.5231098867462504,0.3103448275862069,0.7945205479452054,1.0217391304347827,2.15748031496063,1.4055555555555554,0.0433634992458521,0.5525065336184367,1.1895471630570968,1.3972554347826087,1.015587181721367,1.317580193086266,0.8541780447842708,0.594860747807355,0.1607920792079208,9.297142857142855,0.1325301204819277,0.6811594202898551,0.8360323886639676,0.0632183908045977
KLK11,4.256587068488486e-05,0.0,0.0,0.0,0.0,0.0,0.0011602151671764,0.0,0.0,0.0,0.0,0.0308422301304863,0.0,0.0,0.0003839508542906,0.0,0.002680965147453,0.0,0.0,0.0015215553677092,0.0008035355564483,0.0,0.0,0.0,0.0,0.0,5.514503143266792e-05,0.0,0.0,0.0,0.0,0.1748251748251748,0.0,0.0,1.0333639424548515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008949346697691,8.152173913043479e-05,0.0,3.892868265337901e-05,0.0,0.0,0.0001980198019801,0.0,0.0,0.0,0.0,0.0
KLKB1,0.0634869961265057,0.0546490546490546,10.514450867052023,0.0,0.0,0.0,0.0012656892732834,0.0,0.0,0.0,0.0,0.0,0.0044052863436123,0.0,0.0027836436936072,0.0334520198690052,0.0,0.0005339978640085,0.0,0.0001690617075232,0.0,0.021808794730283,0.005433498700685,0.0509774436090225,0.0,0.0463709677419354,0.0410830484173376,0.046068796068796,0.0170659402291483,0.003076923076923,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1064385839866951,0.0005369608018614,0.0089945652173913,0.0013554071062058,0.0050996574275926,0.0007281995266703,0.0005385443914448,0.0,0.0057142857142857,0.0120481927710843,0.0,0.0,0.0
KLRB1,0.012556931852041,0.0235690235690235,0.0346820809248554,0.0304,3.6543496621621614,3.797642928786359,3.130682417466512,2.804063205417607,2.2725829916677687,0.3818181818181818,0.3770491803278688,0.2419928825622775,0.0,0.033210332103321,0.0014398157035899,0.0122642753527627,0.0589812332439678,0.0101459594161623,0.0082028337061894,0.0647506339814032,8.23503415026115,0.0196724230016022,0.0134656272147413,0.0196992481203007,0.0,0.4233870967741935,0.0419653689202602,0.0512899262899262,0.0156237480971076,0.003076923076923,0.0,0.7395104895104895,1.2005420054200542,0.0,1.4282216100397918,0.0,0.0273972602739726,0.0,0.1023622047244094,0.1444444444444444,3.667232277526395,0.1033499643620812,0.2446751387148738,0.0277445652173913,0.0497628037564139,0.0175179071940205,0.0423265974877116,0.0118479766117864,0.015049504950495,0.0057142857142857,0.0,0.0289855072463768,0.0789473684210526,0.1034482758620689
KLRC3,0.8554675860894735,0.2084952084952085,0.0,0.0,0.0010557432432432,0.0017552657973921,0.0959814365573251,0.0428893905191873,0.2325530132698496,0.0,0.0,0.0011862396204033,0.0,0.0,0.0099827222115569,0.2563189590751242,0.0080428954423592,0.0003559985760056,0.0137956748695003,0.0011834319526627,0.2366412213740458,1.5518960299092042,0.3002598629813371,3.9783458646616543,0.0,17.092741935483872,3.9982353589941546,1.069717444717445,1.106722217771012,0.5353846153846153,0.1025641025641025,0.0541958041958041,0.0259388308168795,0.0851442821517634,0.0260177532904805,0.0,0.0136986301369863,0.0,0.0,0.0,0.1297134238310709,0.0002375861249703,0.0028637909432611,0.0030434782608695,0.0003872591732016,0.0016350046714419,0.0004551247041689,0.0022311124788428,0.0005940594059405,0.0342857142857142,0.0,0.0,0.0,0.0
KLRD1,0.5908568509768868,0.2152292152292152,0.2601156069364161,0.0144,0.093116554054054,0.1722668004012036,0.4334985760995675,3.139051918735892,0.7013622536701495,0.0654545454545454,0.0491803278688524,0.0569395017793594,0.013215859030837,0.018450184501845,0.0385870608562104,0.5183964130291442,0.0241286863270777,0.040939836240655,0.0365398956002982,0.0449704142011834,4.566090799517879,0.7447925939113406,0.1079612567918733,2.2403007518797,2.1818181818181817,0.6088709677419355,0.9706628432778208,1.343980343980344,0.2244211201025558,0.0861538461538461,0.0,0.2377622377622377,0.4061169183120403,0.0089063056644104,0.2108968472604836,0.0114942528735632,0.0,0.0,0.1338582677165354,0.1111111111111111,0.4619155354449472,0.0340936089332383,0.0742795775908358,0.0911413043478261,0.0484073966502081,0.137535035814388,0.0613508101219734,0.0198492075703954,0.0085148514851485,0.0,0.0,0.0072463768115942,0.0578947368421052,0.0057471264367816
KLRF1,0.0082364959775252,0.0199430199430199,0.0,0.0088,0.0073902027027027,0.014543630892678,0.0201455542664275,1.0997742663656884,0.0104924392717012,0.0618181818181818,0.0163934426229508,0.0498220640569395,0.0044052863436123,0.0,0.0038395085429065,0.0021978988087388,0.0134048257372654,0.0119259522961908,0.0398956002982848,0.0081149619611158,0.8204098031337886,0.0403240163788499,0.0002362390739428,0.0604511278195488,0.0,0.0,0.0869085695378846,0.0012285012285012,0.0076115695857703,0.0,0.0,0.0349650349650349,0.0154858691444057,0.0,0.0159167431894704,0.0,0.0,0.0,0.0393700787401574,0.0388888888888888,0.0098039215686274,0.0161558564979805,0.0581707535349919,0.0570923913043478,0.0770645754671313,0.01140610401744,0.0961223375204806,0.0187721187875057,0.0047524752475247,0.0,0.0,0.0434782608695652,0.0145748987854251,0.028735632183908
KLRG1,0.4262120631677521,0.1859621859621859,1.8901734104046244,0.012,0.2584459459459459,0.372617853560682,0.4313890939774285,0.5223476297968397,0.3786536172463959,0.1454545454545454,0.0327868852459016,0.0474495848161328,0.0088105726872246,0.011070110701107,0.0294682280668074,0.2977713306079388,0.4745308310991957,0.1144535421858312,0.0417598806860551,0.017244294167371,0.1253515468059461,0.4465016912942852,0.2010394519253484,1.693984962406015,1.9545454545454544,1.002016129032258,0.8979265468181317,1.238022113022113,0.3244131079240445,0.0092307692307692,0.0,0.0926573426573426,0.4723190089043748,0.0195938724617028,0.0835629017447199,0.0057471264367816,0.0,0.0217391304347826,0.0787401574803149,0.1055555555555555,0.2792232277526395,0.0334996436208125,0.0354394129228566,0.0533967391304347,0.0486978410301094,0.0152600436001245,0.0211177862734389,0.0253115863979073,0.0089108910891089,0.0057142857142857,0.0120481927710843,0.1521739130434782,0.0218623481781376,0.057471264367816
KLRG2,0.0017026348273953,0.0002590002590002,0.0,0.0,0.0,0.0,0.0001054741061069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030331003560596,0.0,0.0,0.0,0.0001690617075232,0.0,0.0,0.0,0.0,0.0,0.0,0.0094298003749862,0.0006142506142506,8.012178511337233e-05,0.0,0.0,0.0,0.0,0.0,0.0422405876951331,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026471504204297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLRK1,0.2019537734644362,0.0147630147630147,0.0,0.0008,0.1230996621621621,0.0085255767301905,0.5798966353760152,0.8144469525959368,1.1522285411982542,0.0036363636363636,0.0,0.0,0.0,0.0,0.0001919754271453,0.033891599630753,0.002680965147453,0.0003559985760056,0.0,0.0003381234150464,0.0526315789473684,0.3363005162898344,0.0377982518308528,0.9876691729323308,0.0,0.0,0.6289842285210102,0.1796683046683046,0.0402211361269129,0.0,0.0,0.0,0.0193573364305071,0.0,0.0104071013161922,0.0,0.0,0.0,0.0,0.0,1.1346153846153846,0.0002375861249703,0.0023268301413996,0.0037228260869565,0.0003872591732016,0.0005060728744939,9.102494083378844e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KMT2A,1.9149108245009152,3.531209531209531,34.225433526011564,0.2272,0.1951013513513513,0.1838014042126379,0.4941461871110642,0.2117381489841986,0.4189040250407794,0.1818181818181818,0.3278688524590163,0.6144721233689205,0.9647577092511012,0.3579335793357933,0.7930504895373393,2.0229900215394085,0.131367292225201,0.735315058739765,0.9153616703952274,0.336770921386306,0.3334672559260747,1.496973473384369,2.0295298842428537,3.3390977443609025,162.95454545454547,92.25201612903226,3.850005514503143,2.214987714987715,1.9731592019870203,2.213846153846154,23.53846153846154,0.8164335664335665,0.5342624854819977,0.2262201638760242,0.758494031221304,0.3045977011494253,1.63013698630137,0.4565217391304347,1.2283464566929134,1.9777777777777776,0.5526018099547512,0.5711570444286054,0.7796670843028459,0.8407336956521739,1.6938716235840836,0.9597866708190594,0.3183142180957582,0.4853823665179258,0.0409900990099009,0.4857142857142857,0.2289156626506024,0.5797101449275363,0.457085020242915,0.3333333333333333
KMT2C,4.912378155195165,4.669515669515669,87.35260115606937,0.1736,0.1594172297297297,0.2474924774322968,0.5443518616179728,0.2040632054176072,0.3065732046025658,0.3454545454545454,0.2950819672131147,0.701067615658363,1.2731277533039649,0.3690036900369003,1.7910347475523134,4.840828168271133,0.2064343163538874,2.237629049483802,3.4832214765100677,1.329839391377853,0.2691844114102049,2.2317963325618657,1.6548547129695252,5.989473684210527,108.5909090909091,135.82862903225808,7.059336053821551,3.601965601965602,2.19814117458537,3.2384615384615385,18.82051282051282,0.784965034965035,0.2632597754548974,0.0744567153544709,0.7376798285889195,0.3218390804597701,1.5205479452054795,1.4782608695652173,1.748031496062992,2.7777777777777777,0.3917797888386123,1.365407460204324,1.7451226060497584,2.9169565217391304,4.326072223835802,2.481508875739645,1.0031858729291825,1.4429142945068472,0.0667326732673267,1.9657142857142855,0.253012048192771,0.8115942028985508,2.571255060728745,0.5977011494252874
KMT2D,0.105882603328651,0.3545713545713546,0.2023121387283237,0.0368,0.0297719594594594,0.0320962888665998,0.0503111486130155,0.0528216704288939,0.0547105762024423,0.0509090909090909,0.0327868852459016,0.0676156583629893,0.3656387665198238,0.081180811808118,0.0411787291226723,0.1284891643588729,0.0402144772117962,0.1067995728017087,0.0924683072334079,0.0755705832628909,0.0401767778224186,0.1111803453800961,0.1972596267422631,0.0512781954887218,0.0,0.0584677419354838,0.4670232712032646,0.0694103194103194,0.1085650188286195,0.0661538461538461,0.0769230769230769,0.0751748251748251,0.0561362756484707,0.0203063769148557,0.1095806550352005,0.0862068965517241,0.3013698630136986,0.1413043478260869,0.2204724409448819,0.2777777777777778,0.0665535444947209,0.0712758374910905,0.07213173438339,0.1007336956521739,0.0936199051215025,0.1194331983805668,0.0970325869288185,0.1213263579012155,0.0152475247524752,0.8628571428571429,0.0240963855421686,0.1231884057971014,0.0894736842105263,0.0862068965517241
KMT2E,7.649874430681479,7.092981092981093,24.815028901734102,0.6424,0.7584459459459459,0.8239719157472417,1.850121295222023,0.7783295711060948,1.2193713353612838,1.1527272727272728,1.0163934426229508,1.4673784104389087,3.502202643171806,3.719557195571956,1.9697638702246112,7.674315354521078,0.9088471849865952,2.7249911000356,3.2285607755406414,2.313947590870668,1.2257934913619928,7.465105928431547,4.3222300968580205,25.669022556390978,164.4090909090909,139.8568548387097,16.289676850115804,13.385135135135137,3.663728867879176,3.5492307692307694,17.615384615384617,1.6398601398601398,1.021680216802168,0.53081581759886,2.372206917661463,1.2241379310344829,2.0136986301369864,1.7282608695652173,2.9921259842519685,4.322222222222222,1.4076168929110109,1.8657638393917797,2.547700017898693,4.104972826086956,4.257236905799206,2.769308626596076,1.5265792827234663,2.7561932605016155,0.1499009900990099,1.542857142857143,0.3253012048192771,1.4130434782608696,2.961133603238866,0.6494252873563219
