gene,Allen_Astrocyte,Allen_CGE interneuron,Allen_Committed oligodendrocyte precursor,Allen_Deep-layer corticothalamic and 6b,Allen_Deep-layer intratelencephalic,Allen_Deep-layer near-projecting,Allen_Eccentric medium spiny neuron,Allen_Fibroblast,Allen_Hippocampal CA1-3,Allen_LAMP5-LHX6 and Chandelier,Allen_MGE interneuron,Allen_Medium spiny neuron,Allen_Microglia,Allen_Upper-layer intratelencephalic,Allen_endothelial cell,Allen_pericyte,Allen_vascular associated smooth muscle cell,HRCA_GABAergic amacrine cell,HRCA_H1 horizontal cell,HRCA_H2 horizontal cell,HRCA_Mueller cell,HRCA_OFF midget ganglion cell,HRCA_OFF parasol ganglion cell,HRCA_OFFx cell,HRCA_ON midget ganglion cell,HRCA_ON parasol ganglion cell,HRCA_ON-blue cone bipolar cell,HRCA_S cone cell,HRCA_amacrine cell,HRCA_astrocyte,HRCA_diffuse bipolar 1 cell,HRCA_diffuse bipolar 2 cell,HRCA_diffuse bipolar 3a cell,HRCA_diffuse bipolar 3b cell,HRCA_diffuse bipolar 4 cell,HRCA_diffuse bipolar 6 cell,HRCA_flat midget bipolar cell,HRCA_giant bipolar cell,HRCA_glycinergic amacrine cell,HRCA_invaginating midget bipolar cell,HRCA_microglial cell,HRCA_retinal bipolar neuron,HRCA_retinal cone cell,HRCA_retinal ganglion cell,HRCA_retinal pigment epithelial cell,HRCA_retinal rod cell,HRCA_rod bipolar cell,HRCA_starburst amacrine cell,Mona_B cell,Mona_Schwann cell,Mona_T cell,Mona_astrocyte,Mona_endothelium,Mona_fibroblast,Mona_macrophage,Mona_melanocyte,Mona_microglial cell,Mona_myelinating Schwann cell,Mona_natural killer cell,Mona_pericyte,Mona_pigmented epithelial cell,Mona_vascular associated smooth muscle cell,OPC,Oligodendrocyte
HDAC10,24.8599598112777,65.8212077256037,0.326113045565385,42.0845261823845,119.738564592414,10.367496066352,10.3834393708019,0.340606958701624,43.019383579672,16.8100404554104,88.8100033509929,49.2546650108821,4.80328281334971,183.001596649471,0.140220965807601,0.0755065373714762,0.104809002556124,21.5051962781947,8.46439203907347,8.61786478368304,15.9368499633033,26.2803282177628,25.7410640219643,17.4351643406062,26.2029296977976,25.8620313001645,22.5879039479363,16.8255198834477,13.6170130435787,16.2751046907166,17.1871750436829,11.2495401049041,11.3591104320859,7.16633368926817,5.89937484871872,19.8091407097658,13.8431082630361,16.3050577495455,15.3858605022595,9.78789661539289,34.3161765477716,8.61744965068189,13.3483242907926,23.4536757736977,21.3029395113913,12.9512812997646,10.03735059467,21.7249822941245,15.8349203489821,4.11265877458607,21.4656188566483,13.7003909349769,18.1554455898303,12.5228677101031,27.1214829769648,11.2483459037331,20.1788312272377,10.4364244172292,20.0771639941377,10.0544282196372,20.0702334808099,5.74849187819325,14.605495030014136,4.84687892895253
HDAC11,15.2606411411464,45.2847822028662,1.50591757485527,28.9486927070108,95.1858757396245,7.14839795879324,10.0979092820179,0.459457046418787,34.5071083947586,12.3038828613536,65.924114508871,43.3904277559597,1.95667827339231,162.840563476962,0.109547629537188,0.13042038273255,0.184663480694124,41.5102636939242,39.5264406790144,45.0973700816035,24.1764409013179,46.4901769406133,40.4458578997471,20.5485865442859,43.2977253224263,50.9552745117391,33.3821235336757,9.76965670651804,28.6059316477511,30.0176038045616,26.4975106219462,15.0121197325206,17.5503372892137,7.85873307953562,21.8653425244,26.169130671797,17.5011797959913,23.6334585110053,50.9458065303431,15.7565033982391,15.5285491640754,26.3836503590802,8.35089135930166,39.6414172702814,39.5626019497268,9.98721738166928,21.0485094581082,26.9478053512898,5.58879541728779,51.6652758557376,6.34211466219154,42.3187005306771,9.87285179884931,24.7848423429124,11.9334525098645,33.1881889040837,14.4543400989433,41.7456976689167,6.30996582672899,16.0870851514196,50.5138460640609,17.5480278386952,46.675505877895155,182.260789330595
HDAC2,29.4371375797021,207.057144281688,1.69578783694,115.052682475468,375.051743269897,19.3073416887844,49.008268487566,2.03349601301438,129.317591784155,41.8337814851276,180.897080462089,266.398123444079,24.4497820695221,583.735104605471,0.825550936192249,0.789386527065433,0.67377215928937,133.255251170712,127.497742767868,120.148095430765,62.5195824264325,122.898528884297,125.834968904033,124.87653420577,120.282524152142,117.409316889451,135.127637777035,66.022719726985,123.834318452928,72.7812717419038,106.374278559269,102.754712672978,94.8127550930409,104.569617915142,107.707522503948,125.376872181442,97.9833957437637,98.6925112927387,145.83284396414,110.816101754053,107.549581247485,134.937598815865,66.7540994388107,108.038923124209,68.1694064364523,72.4494423873862,129.692260262982,133.218768401781,60.5452836872844,50.1230288152678,48.6635336579697,99.8629056738449,93.7589617139045,95.6499244628448,81.4247188930654,99.7873062350973,95.885226398931,99.1460319636772,48.1851935859305,80.4354257570978,107.792939368844,50.828770291393,108.9736938571806,181.7287491499585
HDAC3,36.9420858016468,240.184432145876,1.14791792039015,192.163199142888,523.901332396448,40.6148433903698,62.0353976144179,1.5566462708321,205.336716792416,51.7954479836649,305.218620388182,273.008797225518,16.6737976719297,912.606341840682,0.397000609442769,0.549138453610736,0.374317866271872,189.354845797654,187.97436450911,215.990465427939,113.405181791037,217.536823111218,246.788805811056,167.275683852245,221.067972742443,263.44830219799,185.500662510485,149.568791959312,197.225596913448,108.486858563374,153.502310557811,155.755517072145,126.843399824959,153.037575233864,154.274928224685,170.666482229537,146.592110238147,156.812561622378,189.777857035859,133.412278037298,153.943518256204,160.556693491652,156.642382785197,178.209932238802,76.0819268263976,164.674344560391,103.898216851217,170.930983715961,45.6418292411836,53.9786464164422,38.2966154601566,154.626021169782,52.8760787616225,76.996069436337,65.1518291068866,56.6872085643577,77.8530793448037,36.5274854603021,32.1234623906203,63.0077501763933,109.145988816989,56.8798143737017,88.44002765156216,110.83548170123001
HDAC4,179.301300625789,381.375437571238,4.59457046418787,703.062042064816,1599.50767075859,136.354386611799,101.967577696071,9.15435553684876,674.166976836409,108.115895648464,828.534398693926,271.276774605737,64.5848769350824,2022.76327033699,1.82287255549881,0.919806909797982,1.40743517718224,416.256118475819,390.432244285079,393.075036444106,501.637748594437,302.917050154778,359.469277477866,301.662307698346,327.001164055342,351.95118695646,334.820700113214,136.154898227347,268.337924814635,930.545717941409,296.866700152625,210.752207618955,269.164866792737,216.288259534796,311.913755299277,257.842905148588,247.843630803231,243.358692414289,488.784733566619,226.100927239305,648.173144737518,293.21358382854,140.143367320369,318.533853495941,317.718126427037,208.124510445007,299.11114760747,293.85122777967,432.200178936923,453.420629898115,633.967538732147,840.081314683632,648.825267210285,1037.60438003216,649.589652279392,880.489333811026,682.645567049106,1372.38981086564,733.103302414513,415.583033078339,1307.94779987301,650.487238848184,766.528693520606,733.851961362622
HDAC5,27.2529048700708,276.44530403012,1.47692974858279,112.452474458826,329.027771497083,14.1605531341058,25.8875782526371,1.55229809689123,106.783905031243,61.6455113510531,297.448433555844,83.1196930537053,15.7403896659559,432.9578250318,0.597691866754898,1.29459390438731,1.08302635974662,231.512184499902,197.340327807518,194.989649304595,86.8887300987697,135.706858206726,123.440451320594,212.335394290954,130.041786397068,144.532160654903,203.890814397301,178.25746641496,204.549985278271,71.4111736429404,185.526909284949,236.039798618774,192.311786301778,197.853125768925,198.633206342497,270.117280680406,236.581598393397,214.197236097062,197.19468900364,244.084061147207,111.575501401134,244.852197217495,183.950452624318,147.381740355705,88.2550351186213,167.646367477596,263.963794531293,288.971688867107,83.8319312593169,72.4856109020796,56.7131407292128,99.4399749901647,103.43303126177,112.901479198898,92.2130421216803,72.6687693285725,78.8548652922552,83.4913953378334,56.7896924405609,107.247234342797,87.7227058880344,94.3962876840155,102.89920207445405,159.2452964739135
HDAC6,41.1032882630611,131.033671099485,0.801513396434035,52.8955359907054,181.907306207685,17.4289305463278,17.7999747226155,0.963845223559915,73.6450220365456,29.518303493265,131.849678409056,73.9015642990571,8.4238623147823,306.602789092693,0.265543453998144,0.328110226032415,0.309436102784748,106.587521673932,109.803596037912,123.411170445946,87.2686377330651,114.793865140835,99.9864585802476,87.7418984673364,114.609282693278,119.869438772938,90.1517228364536,73.5825731308382,97.2012096774355,84.7384915146752,82.4777505750596,75.3088907192478,77.9275909372377,83.9188061004156,83.8966414656083,81.9101891925287,73.1475039908317,86.5714885800129,94.871908760737,76.1590102101345,56.1711716675814,87.0168036155321,75.7070535670123,111.766899366016,63.3001631195628,80.6810372156434,66.7224924054589,95.8988778242898,29.8069088922016,40.3554642256259,26.9539873143141,138.182988831545,41.4129689549048,68.2561513469942,46.1065210608402,39.7590048280466,55.3844516662482,31.3092732516875,21.2244305080884,57.6453884592534,63.8188323041484,71.4023201712425,54.617293964016795,94.1013217842637
HDAC7,56.4088605349298,138.509631495158,0.681213917403248,75.2364536989047,238.462555265291,13.3604891289854,22.3278731863767,3.04372175861026,159.408404846301,25.2802832922286,121.166215036334,122.854755916705,17.0738296744899,434.962333218542,2.10419086815031,0.536782838404494,0.843462925332619,95.7289197873534,95.1903582876952,112.910762384274,84.7331672172243,82.827936436982,120.953836907024,105.573316542956,93.6153783695388,122.237306085795,73.5606075472614,3.21778375651189,92.416547309084,200.823166808664,114.08855660983,37.2056097187661,113.309684918262,20.3219221043498,61.5543282087587,122.622226847569,69.6194146950881,56.6239408316253,121.195799885547,20.5654067906359,89.5287957978174,117.858202365341,2.17116936349419,90.4939087240549,64.5174739487852,17.9077479947583,101.542075869222,134.42026290789,134.131090014907,138.80223364228,105.742565617694,421.226144864253,355.621447009559,419.516068288454,113.849958541081,57.6895364171656,91.8780826091249,146.109941841208,98.6649201997624,142.772880718849,176.121936500141,157.932250548257,62.775262705503145,62.701600742136606
HDAC8,243.60934381997,938.319993135684,6.45413951956737,680.331238093251,2017.13238508356,138.982133063399,205.207720965504,10.221107543676,745.650956424341,245.348613396318,1424.47627694274,754.685012482159,108.511579477083,3558.90790103789,3.73513597669996,2.45190319537194,2.80488854459723,515.125964468173,452.484994199114,432.482942396676,460.860995846735,514.715228557536,685.737647693056,465.541530964758,528.582785699949,573.116144282004,513.325109188498,496.779289830643,544.408408243525,524.290872536658,510.147276447063,449.666464278116,524.335514201801,447.42848599083,504.88607215928,520.546949121659,541.510642446311,514.484162800199,533.981644334073,498.832239249257,513.592385315531,470.992218050652,619.594337610943,592.85680427958,1014.01992074223,478.678746649369,537.518412938894,587.555333783081,3.7258636115252,0.25704117341163,0.975709948029468,2.92206654179115,5.49964227721136,3.19594019684923,2.47106844901235,1.78191618276959,1.71734733848832,5.21821220861459,1.14726651395073,4.69206650249737,5.41219779257796,2.42041763292348,104.517183761841,309.5392937502742
HDAC9,50.0982107554112,3307.89361699661,14.0431524377023,1134.81542291499,2711.19805526472,446.70385225021,655.639407674354,6.20194543099681,1312.80792318458,714.002047700049,2035.81503911618,699.361746041134,580.642103542197,9169.2436844223,0.826427317228547,0.954128063148654,1.83665299717399,813.224578784268,1168.84497791978,1758.16991875654,216.126149605986,3067.97420059106,3037.27671040321,3669.64923228616,2975.43053118644,3146.21912526888,4544.76623150689,1136.88564650255,1427.42805257904,53.5998983564163,3195.82441132543,1313.55092690107,2811.6868349259,1052.17011345043,2046.00361242669,3645.16545702834,2178.87831570989,2572.64903409391,1243.88328118083,2346.75516396423,1515.66308260716,3660.22610305715,698.767151469395,2242.5134367372,1023.75840737601,1634.96081067329,2303.28456928037,1499.88198865609,854.154232942151,291.998772995611,103.181327004116,39.9989898110973,506.298393255084,151.317984830412,1422.31083727421,43.545576716432,1137.45638719209,109.582456380906,179.547209433288,109.928415201367,232.04798035678,468.955916378923,1938.2445048415339,653.535578850858
HDC,0.289878262724787,0.534825394727231,0.153635479244137,0.153635479244137,0.672517569521505,0.0275384349588547,0.101457391953675,0.0492793046632137,2.58426471219147,0.323214262938137,0.376841741542223,0.211611131789094,0.208712349161846,13.2938171285587,0.0105165724355701,0.0041185384020805,0.0049909048836249,164.398247883446,0.531862181765536,0.460177245730648,1.78391410886518,0.499602559528442,0.629328339237051,5.43433693733181,0.482600880243596,0.461272853153945,2.19882250820618,1.04674893284122,8.09537661375119,1.45313434738541,2.68965250038718,2.22507881531635,1.04892686422414,2.45801783544947,7.98298383784065,3.11923074570955,2.32575360153625,2.25684314107239,19.7088788292218,1.22155423794003,1.72539435156393,3.42106271846619,1.30394941658128,1.21249712718962,4.86924331688945,1.80934579739632,1.54384237731554,58.4318654705401,133.199624112026,1.28520586705815,0.609818717518418,5.51091496916752,2.25286551114682,1.69580500240979,0.904049432565493,1.4478068985003,0.429336834622079,5.21821220861459,1.14726651395073,1.34059042928496,5.63770603393537,1.21020881646174,1.164082574474865,1.7591653726135894
HDGF,18.9913743824144,114.596124211676,0.531926612099983,60.4888970827812,190.777581047064,13.0140846050293,21.1234290047552,1.13197461594029,59.7047763821107,26.523861039318,115.710706131853,101.580590215333,5.05402751060665,322.566385020947,0.47061661649176,0.535409992270468,0.454172344409872,92.0825918289565,102.325094872355,109.396681598695,52.2978647007898,40.3962593009331,35.2730859406523,77.4959090334088,38.4150300673903,37.8551254821671,83.7551482671265,68.1162175926674,85.5910336935682,58.9557363796368,76.7437661236848,83.0918917256119,90.3356282335476,89.0771815579082,95.707943024426,87.1359134288473,67.6928922507018,73.5629432837192,90.0496442227869,90.2919288617444,62.4976176233158,94.2736033213695,55.2462779130491,37.8860109816636,41.9972236081715,55.839674497285,98.0078643962287,120.885059492137,19.5607839605073,22.6196232602234,23.5390024962109,71.9879287949162,52.1472105080162,59.7771263349453,36.0414373782777,22.9978557338701,26.4757714683615,31.3092732516875,21.7980637650638,37.536532019979,80.2809339232397,37.5164733103139,27.874995729206752,57.85146872639609
HEBP1,11.8647172933255,42.6381936641889,0.539173568668103,21.6539062255416,52.866548164433,4.84241637881756,14.2344720911006,1.13487339856754,28.5443125305097,7.89773326793681,37.8421578074073,56.300156186408,5.72074751487366,87.0446447309989,0.332148412756754,0.260840765465099,0.324408817435623,16.306491164735,21.9101274390729,17.6122382229639,21.2555568434383,14.7068190486372,13.538234029441,101.157917781374,13.9785727979129,11.5933243759358,28.1849066960974,12.1345339251593,16.3268099773133,42.016341701544,62.8817109293816,236.192593730555,121.445264011513,88.038582472507,18.5014436744923,26.088111691389,228.183817424976,18.1308184928849,15.3669496609342,12.1073033962917,23.0052580208524,17.7143664247852,10.4971047531005,14.0884927390614,10.3471420483901,9.04208623750148,12.768764031459,41.1450567602041,7.45172722305039,8.73939989599541,2.80516610058472,39.5632430460933,33.8592434175302,51.4937711308666,25.2531141496628,129.133238370084,21.1806171746892,26.0910610430729,5.16269931277826,21.4494468685594,51.8668955122054,9.98422273580933,22.414315716198676,74.0986075801984
HEBP2,12.9546595611707,11.1907503324904,0.30582156717465,10.6921597206038,23.571450933466,1.73637079372147,1.71173114138986,1.12907583331304,7.45132074334064,2.2711961884487,11.2661186807988,1.62621705388605,7.00925639268534,24.7614012019513,0.673060635876483,0.76467529665295,0.643826729987621,15.0243984463788,36.3676982092605,17.026558092034,34.5495710899043,37.7761214331839,42.6868807662985,29.0397380088668,32.7892826634078,49.3254437639285,17.5905800656495,23.1447819594892,17.1771646636317,37.4493480383327,31.4630229303533,20.1212062827105,28.3466089161061,12.4112590705441,23.4468770583118,59.5084411097056,18.9077732915312,32.0268863727464,18.0295961195357,27.2040644212974,36.4249918663497,25.1007518396554,22.2108130288486,57.5302741393402,41.9972236081715,30.9353030359821,47.5218435158914,29.2281928832916,27.943977086439,20.820335046342,24.0268574702257,47.3041561655752,78.1214246365325,47.3194818941656,24.3490647170973,30.0141507035254,17.88903477592,10.4364244172292,17.2089977092609,30.1632846589117,36.3068268585438,19.3633410633878,16.865506646647013,10.25635631892523
HECTD1,144.87390875328,619.865531271488,4.51920211587942,342.154908624575,1044.05019068192,76.5322095332845,129.946627614267,8.20935240036595,415.36801204966,161.51581981631,703.88384693964,599.474044880113,76.9206464053357,1775.71886910373,3.06733362704126,2.62076326985724,2.91468845203698,400.020966325977,419.516025053818,417.882773418494,402.944352293794,395.848060573335,326.820951195983,480.599172895281,378.561322860796,379.074030721912,759.793123062882,551.132697380398,474.067068591267,456.823920693763,443.984780599627,502.963309206359,422.640775536167,510.454140489925,503.028396675003,442.080066596472,474.579074727849,433.542103178817,447.313258540249,515.856685021054,487.903180525579,549.287903448276,517.895641606239,394.939269480934,580.657265539067,999.954719778863,835.023964473956,415.741619409571,443.377769771498,314.104313909011,316.86180562257,665.577551380877,579.582783117684,778.407107740757,467.875716333728,805.426114611857,391.698305453544,417.456976689167,339.017254872439,460.492812459385,932.702086254268,577.269605452249,358.413952680213,475.825357687176
HECTD2,86.2866130739736,604.757076218272,1.4653346180738,532.112134188127,1348.42091715164,59.1424125524246,193.557513586594,3.16981880289554,604.051222648538,115.396188216797,843.626910442692,793.859160906787,78.403373719173,2333.6765491964,1.43726489952791,0.683677374745366,1.22776260137174,341.827420895701,435.465404382617,566.310852314161,327.472121900987,168.498056323726,203.426548290455,324.814847358436,165.568871514429,184.724401926383,326.625088946264,149.103570211382,195.933057790244,330.069087477544,349.669603360775,371.549963379885,443.440227746271,325.358473486677,131.957718690595,274.411286642032,347.154702255656,354.831528910404,407.611838261926,198.381439088919,333.384530818853,131.024110403075,139.737832812819,187.113642486225,79.1252038994535,72.0959301769712,129.863270495546,139.079119156065,54.0250223671153,89.4503283472471,29.5152259278914,426.250048743122,220.184473339438,297.711612826904,287.789069366682,129.244608131507,227.977859184324,198.292063927354,21.7980637650638,130.707566855284,249.863131424016,201.802320144995,224.65980451854125,81.03024760009345
HECTD3,8.53691483724496,37.5914131101503,0.229003827552581,26.4108085168553,78.7816648520289,5.3656466430358,6.90634960941804,0.401481393873829,27.4050909580013,8.3151579662605,38.8103512049081,30.5865048914059,3.29156767323995,128.192864124782,0.130580774408328,0.181215689691543,0.139745336741499,13.3524530832561,12.2198579322716,11.7554369136647,11.5871828460086,17.03829765977,14.8736380663586,14.265134460496,15.8875273908765,17.8358836552859,15.3917575574433,9.53704583255332,15.5331456034161,15.1541153370193,14.7044188894794,15.5373529292691,13.7639671451851,13.8826077748625,14.0078773003619,17.9051946701769,13.6620615754914,15.3921773778757,17.3488058318251,13.4370966173403,24.9223628559235,14.707977975224,11.0648530636694,18.0969720476062,10.3471420483901,14.7400663494633,11.2629239280466,12.4563103898592,15.8349203489821,11.0527704567001,12.9281568113905,21.5822809490189,15.9688408290113,17.6755059866559,22.4806958897953,15.6474514799455,19.0339330015788,10.4364244172292,6.30996582672899,16.757380366062,10.3733791024411,24.8092807374656,9.732889472220695,17.6690991309016
HECW1,9.11812075400816,768.302043873656,4.94677255339848,1931.78497758082,6443.83144854488,245.950110791472,404.041018933689,5.36129846909493,903.367921607643,109.056550611006,929.472908557324,1650.93932152254,2.17988453569039,10182.1276136874,0.092020008811238,0.122183305928389,0.324408817435623,320.144379467703,2998.14603535734,2642.58875075578,37.263983607406,318.520686637433,718.416672918316,947.329465065081,286.75071857674,54.6762088605142,261.260092565953,5.6601979331414,65.7947765960758,22.7519320676345,1376.67350919543,18.9179447774321,873.039737601193,44.6251407027375,353.221931101688,1447.64714193086,1201.97360083227,320.243505939362,40.3897749025638,695.110749523495,14.9534177135541,734.051207387257,6.76306778743593,474.638334378592,21.3029395113913,31.8333434354229,1242.62685379069,237.503587472787,10.2461249316943,8.99644106940704,5.61033220116944,59.671674642893,10.4029378014721,135.110002403534,5.48456655756399,5.23437878688568,6.58316479753855,5.21821220861459,5.73633256975363,28.8226942296267,472.214257402427,15.1276102057717,915.7646636603699,10.27706053396608
HECW2,13.4054202597078,1808.64759035796,9.28045258113404,1965.83262892916,4130.45942226103,268.89832346008,463.825511838049,1.49142366171903,1082.18367614337,703.080884151893,2135.30705644858,1659.89945862336,3.29591584718082,7187.86053608928,1.16120487309419,0.124928998196442,0.668781254405745,296.429683277545,70.1863496205472,332.749982958325,1114.40673908188,1235.51589612727,1125.50001157456,683.764123604488,1144.33861103476,975.99185422666,395.38826556653,9.11059256361801,524.385389896348,19.5965546275976,604.447675375473,572.58058201175,211.934393737386,19.6122127293257,416.43310501264,829.148245495884,1221.17847638029,877.455541691325,217.78481303862,42.8059407008099,28.9482830095727,369.2803950308,9.77962062435962,1028.82190939244,30.4327707305591,12.146759139852,160.550106672341,208.299914885539,21.4237157662699,52.1793582025608,16.952960347012,540.210643872977,224.623943611404,165.699715716234,17.3577491052575,14.4223841042914,46.2252658609772,161.764578467052,17.2089977092609,39.5474176639064,20.0702334808099,65.0487238848184,488.004397436134,1802.3095101858498
HEG1,63.8398897998797,120.856045295218,0.784120700670548,2.06393323060048,4.98735551017995,1.8044921854618,3.44375376117046,1.75956105473945,3.16547062895467,47.5936625654691,130.456813356663,4.85256211801293,14.3721642658949,13.4865861732707,11.7627862691851,0.510698761857984,1.47730784555299,7.81413406791199,9.78756136931944,12.4666199297939,16.8480776948378,11.8893073302102,14.7201433494715,18.1710641342032,12.985793844269,77.1555725708831,11.9935773174883,838.174515852857,9.43326798689214,186.997631446397,13.7881636420947,13.8661563941603,13.1755447579374,12.4978089943276,12.0623387864227,12.152847061206,85.635083208661,12.070307136522,12.1899283182848,10.8651322091881,129.021155400281,10.5482767152708,1482.768297937,44.6995209575874,361.541316279041,527.509195931521,10.9826571580109,8.55758331901742,42.8474315325397,53.464564069619,98.66866849448,270.316787278329,829.054508102031,324.45315324952,79.4358101414213,36.1394875817958,98.3181351284561,46.9639098775313,174.958143377486,49.6018458835436,257.755919871525,47.1981438420078,61.9187634092799,251.6499358563695
HELLS,3.80610158957645,49.8822514496813,0.411627133069197,27.722507655685,77.4946053655308,6.47298160664448,10.3950345013108,0.253643479884188,26.0136752969223,11.5646932914054,60.2917798641284,65.912519378362,5.11200316315161,117.655789274736,0.113053153682378,0.0741336912374493,0.0948271927888744,82.0278098284942,24.8159110662798,17.3612324525653,13.4591914787683,29.5123250226134,34.9660965068781,46.2484716437509,26.6043310648573,35.0259853161562,88.1527932835388,14.1892633118476,106.985957601339,12.4969553875146,61.9211207506719,50.0308494139157,47.1249581439237,22.9530397873662,13.9953254389816,69.1496997782624,44.8345873924892,42.2967905540309,56.3467428128472,31.3171457794245,48.119331360283,18.6085078171116,12.1504377454165,30.0771675431215,16.4336961945019,19.6534217992844,22.715859225609,52.1546696835245,30.7383747950829,9.76756458964192,34.0278844375277,14.7513096035159,23.5225663663859,186.40810372643,12.4758821694038,14.9235480306954,21.0375048964819,5.21821220861459,21.7980637650638,20.1088564392744,27.9630219283194,15.1276102057717,46.07999525705405,76.88717238151969
