gene,AC-like,AC-like_Prolif,Astrocyte,B_cell,CD4_INF,CD4_rest,CD8_EM,CD8_NK_sig,CD8_cytotoxic,DC1,DC2,DC3,Endo_arterial,Endo_capilar,MES-like_hypoxia_independent,MES-like_hypoxia_MHC,Mast,Mono_anti-infl,Mono_hypoxia,Mono_naive,NK,NPC-like_OPC,NPC-like_Prolif,NPC-like_neural,Neuron,OPC,OPC-like,OPC-like_Prolif,Oligodendrocyte,Pericyte,Perivascular_fibroblast,Plasma_B,Prolif_T,RG,Reg_T,SMC,SMC_COL,SMC_prolif,Scavenging_endothelial,Scavenging_pericyte,Stress_sig,TAM-BDM_INF,TAM-BDM_MHC,TAM-BDM_anti-infl,TAM-BDM_hypoxia_MES,TAM-MG_aging_sig,TAM-MG_pro-infl_I,TAM-MG_pro-infl_II,TAM-MG_prolif,Tip-like,VLMC,cDC1,cDC2,pDC,Stress_denovo,MES_AClike_denovo,Hypoxia_denovo,OPClike_denovo,MESlike_denovo,Low_signal_denovo
MEFV,0.0016307914424465164,0.001584766143795541,0.0,0.0,0.04259259259259259,0.021904761904761906,0.018404501820589204,0.03389830508474577,0.022727272727272728,0.028571428571428567,0.09444444444444444,0.0,0.008222842521516626,0.009122124772464005,0.000740375123395854,0.0,0.0059451219512195105,0.03463830294363008,0.019131238447319777,0.09327850255246738,0.0028619528619528607,0.0,0.0031773632627252607,0.016707768187422936,0.004364089775561093,0.0007888631090487222,0.008728332566344532,0.008504340962904498,0.0021893588896232654,0.0004958165478772848,0.0066741000318572795,0.006294536817102136,0.0,0.0,0.011567679558011048,0.0,0.024061990212071775,0.0,0.0,0.1,0.0,0.014834881320949431,0.051463074779377616,0.03815878607234792,0.018658272181454303,0.01785467923660611,0.013189635916908643,0.15102848101265823,0.0022363335173937043,0.0019999999999999983,0.0,0.0,0.0245664739884393,0.0,0.026375819972015047,0.0,0.003584043637374343,0.01221841332027424,0.019689302941454646,0.008239335317725974
MEG3,0.12540031500196877,0.04465881761728705,0.0,0.0019230769230769197,0.030246913580246913,0.0,0.013108242303872884,0.0,0.0,0.0,0.0,0.0,0.02078390323331007,0.017065199404269402,0.2263079960513327,0.15172835195530726,0.0028963414634146332,0.010445715647717792,0.013585951940850275,0.013868406125921724,0.0028619528619528607,0.16607565011820333,0.18702181473284857,0.6209001233045622,1.9420199501246884,1.1302552204176335,0.050605921153551156,0.11110891870560378,0.002354593522802379,0.3472575147195538,0.4584103217585218,0.07399049881235154,0.002928870292887027,0.12857142857142856,0.0,0.027611940298507463,0.38458401305057094,0.1261904761904762,0.0,0.0,0.013772455089820355,0.0,0.005016256386437528,0.01167186018154721,0.02616327551701134,0.0122212002759255,0.005818628545901273,0.0,0.013279955825510765,0.032,0.0,0.0,0.0,0.0,0.21404831897713705,0.030560095891903664,0.5095309098068281,1.3375554531313016,0.03957823836997203,0.25395091573757606
MEGF11,0.02289342433390209,0.01730679493161994,0.0,0.014743589743589743,0.005555555555555555,0.0028571428571428567,0.0061569016881827185,0.0,0.0,0.0,0.0,0.0,0.0010118632240055797,0.004157703127585635,0.009131293188548863,0.00019203910614525033,0.0059451219512195105,0.0010308664044809922,0.004343807763401108,0.00989790130459444,0.01632996632996633,0.05023640661938533,0.04174834018337022,0.031504315659679406,0.03678304239401496,0.3163341067285383,0.07197934243493379,0.015213101815311759,0.0021893588896232654,0.004524325999380227,0.011771264733991718,0.013420427553444175,0.0071129707112970696,0.0,0.00466160220994475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005236417829562388,0.003564876584389594,0.0038284663140951934,8.562281289553955e-05,0.0022943037974683493,0.0,0.0,0.0,0.06818181818181818,0.0,0.0,0.004892874106214452,0.04376702626130543,0.0018237249270394162,0.01639540243129573,0.04258454824282877,0.026271316243564036
MEIS1,0.1416754167213545,0.10148067051940127,0.03463165315474091,0.0,0.0,0.0028571428571428567,0.004170804369414097,0.0,0.0013368983957219235,0.0,0.0,0.0,0.0,0.000517127254674829,0.02541954590325765,0.040694832402234635,0.0,0.0026993207007508044,0.0,0.0,0.0,0.02895981087470449,0.05660765096427442,0.04506781750924784,0.011845386533665837,0.05832946635730858,0.09077056808303932,0.047178374112075774,0.035566754791804364,0.0035946699721103176,0.0031697992991398527,0.0074821852731591434,0.0,0.0,0.0,0.0,0.011011419249592168,0.0,0.0,0.0,0.0,0.0,0.0,0.0078105947703563175,0.0014801534356237503,0.01176132444240055,0.003808353808353806,0.003876582278481009,0.0033406957482054103,0.0,0.0,0.06818181818181818,0.0,0.0,0.008326807789573676,0.0849787512258908,0.0,0.1222820763956905,0.06076427828295794,0.06682211908712227
MEIS2,0.037265389158682244,0.05126350550988908,0.17139584067677124,0.04038461538461538,0.017901234567901235,0.031428571428571424,0.014432307183051968,0.02542372881355932,0.015597147950089124,0.0,0.0,0.01,0.01892300535008141,0.0356817805725633,0.07527147087857848,0.03231494413407821,0.024237804878048778,0.00901561196520081,0.00988909426987061,0.016137266023823028,0.009595959595959595,0.06323877068557919,0.10245020550110655,0.1535758323057953,0.05673316708229427,0.14324825986078885,0.03761824410696937,0.07638121546961327,0.03754957038995373,0.02466687325689495,0.049681427206116596,0.04311163895486936,0.03221757322175732,0.0,0.005352209944751381,0.017661691542288555,0.028140293637846654,0.0,0.0,0.0,0.007784431137724548,0.003482972136222909,0.010125406409660937,0.026642731337217177,0.019158605737158104,0.02429294090595539,0.01907155088973271,0.018117088607594933,0.01548868028713418,0.011999999999999997,0.012987012987012988,0.0,0.003371868978805391,0.0,0.06863566926404703,0.033436853002070395,0.028963901885393988,0.2246471164371723,0.06691201307913688,0.08436246477417449
MELK,0.0060933193332458335,0.042110269571772135,0.0,0.0019230769230769197,0.0,0.0,0.0001986097318768601,0.0,0.013814616755793221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028963414634146332,0.0,0.0,0.0008224617129892232,0.0,0.00531914893617021,0.05866266202971862,0.0006781750924784204,0.0,0.0,0.023531216444239913,0.004163378058405682,0.0,0.0,0.0,0.0,0.09916317991631798,0.0,0.00397099447513812,0.0,0.0,0.0,0.0,0.0,0.04970059880239521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002729650212487736,0.0,0.027298784352134585,0.006522341273594464,0.0
MELTF,0.018890274314214466,0.011455902939804011,0.0014980613323933717,0.0,0.017901234567901235,0.012380952380952378,0.016087388282025814,0.0423728813559322,0.044117647058823525,0.004761904761904759,0.0,0.03,0.026831821353803204,0.04134949528379943,0.03035538005923001,0.007873603351955305,0.03033536585365854,0.02677273268978668,0.028373382624768944,0.012166761202495744,0.019696969696969695,0.02127659574468085,0.030366740436294656,0.03273736128236744,0.03678304239401496,0.0634338747099768,0.030740911182696732,0.021527229676400948,0.027800727032385987,0.041710567090176634,0.04076138897738134,0.022921615201900235,0.019665271966527197,0.0,0.017092541436464086,0.007711442786069651,0.024061990212071775,0.03095238095238095,0.023504273504273508,0.0,0.03173652694610778,0.03134674922600619,0.016627960984672546,0.06539086844601003,0.04417528352234823,0.04234306737180961,0.047959943414488865,0.010205696202531641,0.032606294864715626,0.022,0.0,0.0,0.011078998073217723,0.0,0.03901397964030347,0.04867058951727144,0.018946298698290634,0.04811891455896756,0.04394921025253003,0.032140948288327476
MEN1,0.06174366714791967,0.038197709896263324,0.012777581952767,0.02756410256410256,0.0,0.0,0.04687189672293942,0.05084745762711865,0.07976827094474154,0.0,0.09444444444444444,0.0,0.04520818795068621,0.04776187324176734,0.05009871668311945,0.04907472067039106,0.012042682926829269,0.02903706352043857,0.022828096118299442,0.02464549064095292,0.02306397306397306,0.034869976359338056,0.056765728738539356,0.053699136868064115,0.06920199501246883,0.07364269141531322,0.10306795520785396,0.028235990528808205,0.01722571050892267,0.06247288503253796,0.062105766167569285,0.0336104513064133,0.053138075313807535,0.0,0.023308011049723753,0.007711442786069651,0.02243066884176182,0.0,0.006410256410256412,0.0,0.0377245508982036,0.01586687306501548,0.0071063632141198305,0.04771033735266224,0.030916444296197467,0.040388595079328585,0.029271833817288366,0.03393987341772152,0.013832136940916619,0.032,0.025974025974025972,0.0,0.0,0.0,0.031510674077972756,0.1646562057317206,0.017012264325751605,0.09709051103301261,0.09084088851657185,0.044314008176783035
MERTK,0.01685588659929125,0.00811766395060842,0.2785512865703208,0.0,0.005555555555555555,0.0028571428571428567,0.0,0.0,0.0,0.0,0.0,0.03,0.03032100488485694,0.05036819460532849,0.019990128331688055,0.008222765363128489,0.0,0.36749493504945774,0.28160813308687616,0.03655700510493477,0.01632996632996633,0.0,0.005232374328169458,0.0056103575832305765,0.011845386533665837,0.0202784222737819,0.010083346116480034,0.004163378058405682,0.0,0.07517818407189339,0.03438993309971329,0.0502375296912114,0.0,0.0,0.00466160220994475,0.0,0.0020391517128874326,0.0,0.03205128205128205,0.0,0.0,0.22794117647058823,0.17756618671620994,0.4851849342907465,0.13198382254836558,0.3317199356173833,0.29179882361700543,0.1795094936708861,0.08616786305908339,0.062,0.0,0.0,0.020712909441233135,0.0,0.08303251646362597,0.029557589626239507,0.0,0.1461197211499683,0.033646687654537835,0.022525676962444004
MESP1,0.022434046462790395,0.024844753939480956,0.0,0.0,0.005555555555555555,0.0,0.029659053293611383,0.0423728813559322,0.03342245989304812,0.052380952380952375,0.0,0.01,0.02473831123517097,0.019588780407082573,0.026406712734452123,0.0124127094972067,0.0,0.02891788821356215,0.03761552680221811,0.016704480998298358,0.01296296296296296,0.03664302600472813,0.05186531773632627,0.04753390875462392,0.09663341645885286,0.05786542923433875,0.04314056348110651,0.03731254932912391,0.016564771976206212,0.03272389215990083,0.018142720611659762,0.01223277909738717,0.011297071129707112,0.0,0.017092541436464086,0.0,0.01753670473083197,0.0,0.006410256410256412,0.0,0.0377245508982036,0.014834881320949431,0.014305620065025542,0.03416203766427313,0.026246664442961972,0.03096114049206714,0.01869927779018688,0.03552215189873417,0.00499723909442297,0.0,0.03896103896103896,0.0,0.007225433526011557,0.0,0.02611907726671716,0.04282990083905416,0.034986044841802934,0.09077461542893357,0.05492055235032629,0.042103256253353885
MET,0.00359955374721092,0.0020155066585304544,0.0,0.0,0.0,0.0028571428571428567,0.0,0.0,0.004901960784313722,0.0,0.0,0.0,0.017062107466852754,0.004281813668707592,0.08613030602171767,0.008921089385474857,0.0,0.002341794780121557,0.004343807763401108,0.0,0.009595959595959595,0.004728132387706856,0.013610496364211192,0.009309494451294696,0.024314214463840394,0.01006960556844547,0.016679449813366058,0.0037687450670876067,0.008468274950429608,0.0017353579175704986,0.007948391207390888,0.01223277909738717,0.002928870292887027,0.0,0.0018991712707182307,0.0,0.027324632952691677,0.0,0.0,0.0,0.0,0.0009029927760577892,0.0,0.004694485842026825,0.013071214142761838,0.0030236836054265345,0.0,0.0,0.0005797901711761446,0.0,0.0,0.0,0.001445086705202308,0.0,0.014809561098345289,0.03162798300098071,0.02466154398480567,0.008840813504637899,0.06874282201294402,0.013018586811108183
METTL7A,0.25606050662816643,0.10352668796439211,1.2531723651744802,0.04038461538461538,0.030246913580246913,0.0028571428571428567,0.04058258854683879,0.02542372881355932,0.010249554367201423,0.004761904761904759,0.09444444444444444,0.01,0.07056292160967667,0.13008853218600033,0.10093780848963474,0.12554120111731842,0.033384146341463417,0.201960433798117,0.07458410351201478,0.05584231423709586,0.05336700336700337,0.047872340425531915,0.09533670565918431,0.04876695437731196,0.06670822942643391,0.4453364269141531,0.09289257043513831,0.01639700078926598,0.06844844679444813,0.1108149984505733,0.7970532016565784,0.16187648456057008,0.019665271966527197,0.0,0.01087707182320442,0.007711442786069651,0.21982055464926586,0.0,0.023504273504273508,0.0,0.0437125748502994,0.17427760577915377,0.10766372503483512,0.2447703563202818,0.09362491661107405,0.3022878822717866,0.23186285459012732,0.12412974683544303,0.11929872998343456,0.041999999999999996,0.18181818181818182,0.06818181818181818,0.059248554913294796,0.0,0.1296698288809869,0.4121009044350005,0.09223693658220225,0.5651941579766089,0.12317392009295916,0.12921052377897196
MEX3C,0.04041540884630529,0.028721418572095196,0.0,0.02756410256410256,0.017901234567901235,0.0028571428571428567,0.04654088050314465,0.03389830508474577,0.07442067736185383,0.052380952380952375,0.20555555555555555,0.0,0.03404280065131425,0.019423299685586624,0.03923988153998026,0.023236731843575414,0.0,0.0054403527589083536,0.01728280961182994,0.012166761202495744,0.0297979797979798,0.015957446808510637,0.047439140056908,0.027805178791615287,0.00685785536159601,0.03373549883990719,0.05106611443472925,0.01245067087608524,0.012433906146728353,0.020018593120545394,0.015594138260592545,0.011045130641330166,0.044769874476987444,0.0,0.0025897790055248605,0.0027363184079601983,0.012642740619902115,0.0,0.006410256410256412,0.0,0.0437125748502994,0.006578947368421049,0.005248490478402229,0.011333152689337486,0.0076509339559706485,0.007852379857438491,0.007531084803812075,0.01653481012658228,0.0033406957482054103,0.041999999999999996,0.025974025974025972,0.06818181818181818,0.0,0.10555555555555556,0.014462958446193143,0.10337256183938104,0.0025070065317088913,0.03501181079679668,0.05128595749280512,0.02427371336701589
MFAP1,0.06371242945268407,0.03065975088840231,0.0,0.0,0.030246913580246913,0.0028571428571428567,0.012777226084078115,0.02542372881355932,0.020944741532976825,0.052380952380952375,0.0,0.0,0.0440451267736683,0.04672761873241768,0.04615004935834156,0.03964734636871508,0.0,0.01974138958407818,0.04131238447319778,0.00989790130459444,0.03316498316498316,0.023640661938534275,0.04443566234587417,0.04013563501849568,0.05423940149625936,0.04672853828306264,0.09043820626885514,0.026262825572217836,0.014251487111698612,0.037991942981096996,0.031204205160879264,0.009857482185273155,0.01548117154811715,0.0,0.0032803867403314903,0.012686567164179105,0.008564437194127236,0.0,0.03205128205128205,0.0,0.013772455089820355,0.019478844169246643,0.010125406409660937,0.03504267714401843,0.028414776517678455,0.02693722694872384,0.029569652296925028,0.018117088607594933,0.03039757040309221,0.0019999999999999983,0.03896103896103896,0.0,0.007225433526011557,0.0,0.011439813091310543,0.18736515201046092,0.02110037290962153,0.13688713487353804,0.08340280498844765,0.017198021891156896
MFAP2,0.0,0.0018360314440575756,0.0,0.0,0.005555555555555555,0.012380952380952378,0.0,0.02542372881355932,0.0,0.0,0.0,0.0,0.11336357292393581,0.007591428098626507,0.007650542941757155,0.0019378491620111703,0.0,0.004725300917649862,0.004343807763401108,0.0,0.0,0.008865248226950354,0.008868163136263041,0.01794081381011097,0.00935162094763092,0.0,0.00839597075216035,0.017580899763220203,4.130865829477838e-05,0.015370312984195847,0.06847722204523733,0.014608076009501186,0.0,0.0,0.0,0.0027363184079601983,0.06239804241435562,0.0,0.0,0.0,0.0017964071856287414,0.002450980392156861,0.0,0.004491261346700987,0.004982488325550368,0.0014141181880892133,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.009231825825748725,0.0,0.008772351415203591,0.015718442127095694,0.025235775763062244,0.02010070489139575
MFAP3,0.022499671872949205,0.016947844502674177,0.01700740218540711,0.0,0.0,0.021904761904761906,0.020390599139357826,0.008474576271186442,0.008467023172905527,0.004761904761904759,0.0,0.0,0.24665038381018842,0.1475881184841966,0.04565646594274432,0.008222765363128489,0.02728658536585366,0.021648194494100825,0.04316081330868761,0.016137266023823028,0.02306397306397306,0.02541371158392435,0.036373695858362316,0.04013563501849568,0.07917705735660847,0.03419953596287703,0.04751239965229841,0.01639700078926598,0.007311632518175809,0.022497675859931822,0.04044281618349793,0.019358669833729216,0.0071129707112970696,0.0,0.011567679558011048,0.0,0.025693311582381723,0.07857142857142857,0.023504273504273508,0.0,0.0017964071856287414,0.01070691434468524,0.004784022294472827,0.02799756130605609,0.02191044029352902,0.02049896527937457,0.017433549251731073,0.018117088607594933,0.00499723909442297,0.102,0.06493506493506493,0.24999999999999997,0.01493256262042389,0.0,0.023249977535013282,0.09278086520649448,0.0116791934960856,0.0654894278965259,0.05081981056869925,0.014143242586108478
MFAP4,0.02834033337708361,0.04049499264151621,0.0,0.014743589743589743,0.0,0.0,0.022707712677921217,0.02542372881355932,0.010249554367201423,0.004761904761904759,0.0,0.0,0.007990230286113047,0.006722654310772791,0.07132280355380059,0.020094273743016755,0.0,0.018072935287808366,0.011737523105360442,0.014435621100397051,0.00622895622895623,0.008865248226950354,0.04048371798925071,0.02903822441430333,0.014339152119700747,0.024918793503480276,0.06888582093368104,0.012056037884767164,0.008468274950429608,0.027765726681127985,0.3424498247849634,0.030047505938242274,0.0071129707112970696,0.0,0.0018991712707182307,0.007711442786069651,0.1594616639477977,0.0,0.0,0.0,0.013772455089820355,0.003998968008255933,0.005712958662331628,0.018784717517951497,0.01757421614409606,0.01647505173603127,0.007903357903357904,0.03235759493670887,0.00665378244064053,0.011999999999999997,0.07792207792207792,0.06818181818181818,0.0,0.0,0.029636452329298194,0.25,0.015888903043498395,0.04532465287780146,0.1253019821377903,0.03319062701166109
MFAP5,0.0014995406221288907,0.0012976058006389304,0.0,0.014743589743589743,0.0,0.0,0.021383647798742134,0.01694915254237288,0.010249554367201423,0.0,0.0,0.0,0.006361944638287969,0.013300512990236636,0.006169792694965447,0.004731145251396646,0.015091463414634146,0.008896436658324394,0.00988909426987061,0.008763471355643787,0.01296296296296296,0.0011820330969267122,0.004600063231109706,0.004377311960542538,0.0018703241895261825,0.01006960556844547,0.007859078590785908,0.004163378058405682,0.001197951090548579,0.005763867369073441,0.0031697992991398527,0.002731591448931113,0.011297071129707112,0.0,0.008805248618784529,0.0,0.01019575856443719,0.0,0.0,0.0,0.0377245508982036,0.0,0.004551788202508126,0.015194418100528382,0.009568879252835224,0.011646355484019315,0.0029148983694438236,0.0007120253164556965,0.0011319712865819984,0.022,0.012987012987012988,0.0,0.0,0.0,0.011317860306294045,0.004538520213577417,0.0,0.006946764993950567,0.025229020010538974,0.01196462368482219
MFGE8,0.11542525265782913,0.07473886356294195,0.40579837856891077,0.014743589743589743,0.07962962962962962,0.0028571428571428567,0.06441575637206223,0.0423728813559322,0.044117647058823525,0.052380952380952375,0.0,0.01,0.3694696441032798,0.10596971702796625,0.523938795656466,0.07211941340782121,0.03033536585365854,0.07503873197473483,0.061645101663585944,0.025779920589903572,0.10387205387205388,0.09160756501182032,0.1794340815681315,0.07466091245376079,0.014339152119700747,0.06621809744779582,0.2626271923096589,0.054676400947119175,0.052751156642432254,0.6810040285094514,0.5597164702134437,0.07042755344418052,0.04895397489539748,0.0,0.01087707182320442,0.6246268656716418,0.5322185970636216,0.7452380952380951,0.023504273504273508,0.0,0.1095808383233533,0.03392672858617131,0.031490942870413374,0.07033599783227205,0.05943545697131421,0.036019774660841566,0.034409202591020774,0.01653481012658228,0.013832136940916619,0.23199999999999998,0.33766233766233766,0.06818181818181818,0.020712909441233135,0.0,0.1068197281094751,0.3628909229595728,0.24501986149071203,0.1503471221985366,0.14460316709678292,0.0626319729996926
MFN1,0.050062344139650876,0.03281345346207689,0.05754317941487486,0.014743589743589743,0.06728395061728394,0.012380952380952378,0.0349553128103277,0.008474576271186442,0.04233511586452762,0.028571428571428567,0.09444444444444444,0.0,0.048464759246336364,0.0390327651828562,0.05848963474827246,0.03056913407821229,0.0,0.03487665355738291,0.03946395563770795,0.019540555870674988,0.05,0.04137115839243499,0.04380335124881442,0.06972872996300863,0.12905236907730672,0.11494199535962878,0.07443370660121695,0.020737963693764797,0.0337491738268341,0.040471025720483424,0.08058298821280663,0.06448931116389547,0.023849372384937235,0.0,0.024689226519337016,0.032587064676616914,0.045269168026101134,0.03095238095238095,0.006410256410256412,0.0,0.01976047904191617,0.015350877192982452,0.016627960984672546,0.0446619699227747,0.028247998665777183,0.03831915382846632,0.026368103640830913,0.01495253164556962,0.012727774710104915,0.022,0.012987012987012988,0.0,0.018786127167630055,0.0,0.03377000988459415,0.13109403944644218,0.03136117802381062,0.15504263409575386,0.07439063112240071,0.0400938712686867
MFN2,0.07526250164063525,0.05004307405147349,0.05049347902714134,0.0019230769230769197,0.017901234567901235,0.012380952380952378,0.03793445878848064,0.05084745762711865,0.053030303030303025,0.0,0.0,0.0,0.06916724819725517,0.06852970378950853,0.09007897334649556,0.055708798882681564,0.021189024390243904,0.052752949588845195,0.059796672828096115,0.04109472490073737,0.0297979797979798,0.0466903073286052,0.07984508378122036,0.07096177558569666,0.23129675810473815,0.08895591647331787,0.11347343662115866,0.049151539068666136,0.040193324520819564,0.12073132940811901,0.054460019114367625,0.027672209026128266,0.044769874476987444,0.0,0.01225828729281768,0.04253731343283582,0.036296900489396405,0.0,0.04914529914529915,0.0,0.05568862275449101,0.04476264189886481,0.03427775197398977,0.07148760330578513,0.03758755837224817,0.05613934237755806,0.05317176680813045,0.03552215189873417,0.039784649364991716,0.102,0.025974025974025972,0.0,0.03227360308285163,0.0,0.04735169899485231,0.18145908248883078,0.023202332422291187,0.19988045169096041,0.08998966369863938,0.05905342543371547
MFNG,0.017840267751673446,0.015691518001364008,0.0,0.04038461538461538,0.005555555555555555,0.04095238095238095,0.13558424362793775,0.07627118644067797,0.11541889483065954,0.09999999999999999,0.0,0.0,0.15314026517794835,0.08623614098957472,0.02048371174728529,0.006476955307262566,0.0059451219512195105,0.05454057919199142,0.07088724584103512,0.04109472490073737,0.056734006734006734,0.029550827423167846,0.0284698071451154,0.07096177558569666,0.016832917705735657,0.038375870069605564,0.06039781152528506,0.05349250197316496,0.0030155320555188365,0.017849395723582274,0.01240841032175852,0.03836104513064133,0.07824267782426778,0.0,0.03159530386740332,0.0027363184079601983,0.004486133768352364,0.0,0.014957264957264956,0.0,0.1035928143712575,0.04527863777089783,0.03660009289363679,0.09133586234927517,0.0564334556370914,0.08902046447459186,0.06471223289405108,0.054509493670886075,0.032606294864715626,0.062,0.025974025974025972,0.0,0.0245664739884393,0.0,0.041838149398580216,0.03908139915004904,0.007596875434289149,0.018217433888344757,0.04805670778668035,0.03187638640601788
MFSD8,0.0346403727523297,0.015547937829785705,0.012072611913993656,0.0,0.030246913580246913,0.06952380952380952,0.039258523667659716,0.0,0.05124777183600712,0.028571428571428567,0.0,0.01,0.034740637357525,0.03696425616415687,0.06638696939782823,0.028124999999999997,0.0028963414634146332,0.02665355738291026,0.03022181146025878,0.02521270561542825,0.01296296296296296,0.017730496453900707,0.028311729370850455,0.05123304562268803,0.0816708229426434,0.056937354988399067,0.050478089686557245,0.014029202841357537,0.031931592861863846,0.026836070653858075,0.019735584581076774,0.07755344418052255,0.03221757322175732,0.0,0.017092541436464086,0.012686567164179105,0.024877650897226752,0.07857142857142857,0.0,0.0,0.0437125748502994,0.014318885448916404,0.01941477008824895,0.04086844601002575,0.032500833889259506,0.04130834674637848,0.03448365721092994,0.005458860759493669,0.00996686913307565,0.032,0.012987012987012988,0.0,0.013005780346820803,0.0,0.022659469312828147,0.17509534706331045,0.025669094825589468,0.06308405830500663,0.07310028239045546,0.03173071670563689
MGAT1,0.04284354902218139,0.025562654797372485,0.0,0.07884615384615384,0.05493827160493827,0.012380952380952378,0.11175107580271432,0.1016949152542373,0.09402852049910873,0.09999999999999999,0.0,0.09000000000000001,0.1931495696673645,0.20695432732086713,0.08859822309970385,0.034409916201117316,0.03033536585365854,0.3655881301394351,0.327818853974122,0.12220646625070902,0.10050505050505051,0.01536643026004728,0.02957635156496996,0.0438347718865598,0.064214463840399,0.0671461716937355,0.06543437132484532,0.015607734806629834,0.017390945142101783,0.08912302448094206,0.2647180630774132,0.08824228028503563,0.10334728033472804,0.0,0.030214088397790054,0.03756218905472637,0.1031810766721044,0.03095238095238095,0.057692307692307696,0.1,0.1634730538922156,0.29140866873065013,0.17663725034835115,0.370159869936323,0.47537941961307534,0.18984824097493674,0.1998473680291862,0.2554588607594937,0.10383765875207068,0.202,0.06493506493506493,0.06818181818181818,0.10163776493256262,0.0,0.12276345010847378,0.14772256728778466,0.03137275906795756,0.07745146050584778,0.10868283093053735,0.035009356064947275
MGAT4A,0.029390339939624623,0.014794141928999605,0.0,0.09166666666666667,0.06728395061728394,0.012380952380952378,0.06573982125124131,0.16101694915254236,0.08511586452762923,0.028571428571428567,0.09444444444444444,0.03,0.12290067457548268,0.056987423465166304,0.016041461006910167,0.011016061452513964,0.018140243902439023,0.12318555595280659,0.07088724584103512,0.03258650028360749,0.03316498316498316,0.01891252955082742,0.014717040784065757,0.02533908754623921,0.03678304239401496,0.030951276102088168,0.0279286189088306,0.007715074980268348,0.012599140779907467,0.006693523396343354,0.0066741000318572795,0.030047505938242274,0.044769874476987444,0.0,0.015020718232044199,0.0027363184079601983,0.0,0.0,0.057692307692307696,0.0,0.1095808383233533,0.16137770897832818,0.1427310729215049,0.17953529332068824,0.11322131420947298,0.22238445619682684,0.2058781922418286,0.16052215189873417,0.06408061844284926,0.062,0.0,0.06818181818181818,0.04961464354527938,0.0,0.038115380171760874,0.031845919145690314,0.0,0.012103186034452958,0.03880132682979558,0.01032476845479795
MGAT4C,0.0,0.0,0.049788508988367994,0.0,0.0,0.0,0.0,0.0,0.0,0.004761904761904759,0.0,0.0,0.003337985578041401,0.0,0.0,0.0,0.0,0.0,0.0,0.0008224617129892232,0.0,0.007683215130023638,0.018985140689219096,0.0438347718865598,0.06920199501246883,0.0,0.0,0.008898973954222573,0.0,0.00018593120545398224,0.0,0.0074821852731591434,0.002928870292887027,0.0,0.0032803867403314903,0.0,0.0020391517128874326,0.07857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019999999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013363484473123235,0.006583143046303926,0.0
MGLL,0.0278153300958131,0.022367995979755195,0.2602220655622136,0.04038461538461538,0.030246913580246913,0.0,0.006818934127772257,0.01694915254237288,0.008467023172905527,0.0,0.09444444444444444,0.0,0.1657013258897418,0.14642975343372497,0.08909180651530109,0.01799930167597765,0.015091463414634146,0.052395423668215944,0.07273567467652495,0.029750425411230855,0.026430976430976433,0.020685579196217493,0.029734429339234904,0.02533908754623921,0.30610972568578554,0.21888631090487237,0.04457227591143835,0.024289660615627467,0.02135657633840053,0.2936473504803223,0.03152277795476266,0.032422802850356286,0.01548117154811715,0.0,0.006733425414364641,0.12711442786069652,0.0028548123980424098,0.03095238095238095,0.04059829059829059,0.0,0.0,0.04837461300309598,0.02638179284718997,0.037820078580138194,0.048511507671781195,0.0451023223729593,0.039397662124934854,0.03552215189873417,0.01769740474875759,0.382,0.06493506493506493,0.1590909090909091,0.003371868978805391,0.0,0.053821615168359024,0.08809523809523809,0.016236334367906606,0.05886385896180216,0.04331416951534231,0.048358484563831725
MGMT,0.003862055387846175,0.0033077282027352013,0.03886147338738104,0.02756410256410256,0.005555555555555555,0.0,0.017411453161204897,0.03389830508474577,0.006684491978609625,0.004761904761904759,0.0,0.0,0.0570714119562689,0.028235148105245734,0.01061204343534057,0.0005412011173184343,0.0,0.027487784531045167,0.04500924214417745,0.008196256381168464,0.0028619528619528607,0.015957446808510637,0.00981662978185267,0.011775585696670776,0.049251870324189526,0.047656612529002315,0.0072966201360126805,0.008109707971586423,0.024165565102445472,0.03241400681747753,0.0363013698630137,0.021733966745843224,0.03221757322175732,0.0,0.012948895027624308,0.04253731343283582,0.01427406199021207,0.0,0.0,0.0,0.013772455089820355,0.029282765737874094,0.013608917789131442,0.03517816014090232,0.025412775183455635,0.030731202575304668,0.026591467500558408,0.0007120253164556965,0.014936499171728327,0.011999999999999997,0.012987012987012988,0.0,0.02263969171483622,0.0,0.015091978074172965,0.0008118121390432581,0.01865677259461713,0.008034222503888919,0.017939563037926796,0.011054188057441
